,YEAR_WEEK,BRAND,VOLUME_SO,relative_gap_to_90th_price
100,202023,ideal_mouse,9199.3,0.010670234669048938
101,202024,ideal_mouse,7856.4,0.005675058737001611
102,202025,ideal_mouse,9619.6,0.014560554363411676
103,202026,ideal_mouse,8919.4,0.0027121990938324837
104,202027,ideal_mouse,9253.9,0.007896512051056195
105,202028,ideal_mouse,14019.0,0.055274492782436055
106,202029,ideal_mouse,12362.4,0.022381132833658335
107,202030,ideal_mouse,11596.8,0.010423650759451437
108,202031,ideal_mouse,12946.1,0.013732707939408815
109,202032,ideal_mouse,13137.6,0.014648316245362163
110,202033,ideal_mouse,12577.6,0.014144252097370778
111,202034,ideal_mouse,14650.6,0.034755231225355766
112,202035,ideal_mouse,11048.9,0.02775724403454788
113,202036,ideal_mouse,8200.8,0.006000752697694812
114,202037,ideal_mouse,7287.2,0.004929119399529647
115,202038,ideal_mouse,6775.8,0.010221326328588198
116,202039,ideal_mouse,6014.6,0.01375509681417661
117,202040,ideal_mouse,6062.2,0.02796615131326603
118,202041,ideal_mouse,5476.3,0.0076981441883552494
119,202042,ideal_mouse,5489.7,0.003674442435458676
120,202043,ideal_mouse,5604.6,0.0071632207916297016
121,202044,ideal_mouse,6085.8,0.0024988453626666428
122,202045,ideal_mouse,4803.3,0.001604623620431006
123,202046,ideal_mouse,5336.0,0.0019799387618873133
124,202047,ideal_mouse,5173.5,0.0019011448782127913
125,202048,ideal_mouse,5127.4,0.002797133729649222
126,202049,ideal_mouse,5892.2,0.032462126520994304
127,202050,ideal_mouse,6853.1,0.0526655800374343
128,202051,ideal_mouse,9236.3,0.04795593689949912
129,202052,ideal_mouse,8749.9,0.037912804018811315
130,202053,ideal_mouse,8676.6,0.03038086955643699
131,202101,ideal_mouse,4465.3,0.00445986319926946
132,202102,ideal_mouse,4706.0,0.0016457491647374751
133,202103,ideal_mouse,4638.3,-0.00024876774645647817
134,202104,ideal_mouse,5029.0,0.002559779007781525
135,202105,ideal_mouse,4849.9,0.0024102675147540087
136,202106,ideal_mouse,5176.0,0.0046970826107664765
137,202107,ideal_mouse,5344.1,0.0017533389105175556
138,202108,ideal_mouse,5625.9,0.0030557504194936125
139,202109,ideal_mouse,5929.1,0.008772560419463117
140,202110,ideal_mouse,5739.2,0.008114048851639629
141,202111,ideal_mouse,5593.7,0.006330384690027932
142,202112,ideal_mouse,5865.2,0.004815437341305374
143,202113,ideal_mouse,7500.7,0.0060802325354563464
144,202114,ideal_mouse,5652.0,0.0026550762576192147
145,202115,ideal_mouse,6278.8,0.002100539182740888
146,202116,ideal_mouse,6820.0,0.002152869905038452
147,202117,ideal_mouse,7419.2,0.01936160706308027
148,202118,ideal_mouse,9021.7,0.02287000949279582
149,202119,ideal_mouse,8648.3,0.011001848704144048
150,202120,ideal_mouse,8588.6,0.018297545676632988
151,202121,ideal_mouse,7900.7,0.01299961308079394
152,202122,ideal_mouse,9711.6,0.0141086014076136
153,202123,ideal_mouse,9327.9,0.011986249598162116
154,202124,ideal_mouse,9112.4,0.008739317347642465
155,202125,ideal_mouse,8798.8,0.008800301962610772
156,202126,ideal_mouse,9376.6,0.014332562850147681
157,201827,angry_cat,54743.2,0.06055419965761856
158,201828,angry_cat,53872.5,0.05825854009142611
159,201829,angry_cat,57470.5,0.06208450645204868
160,201830,angry_cat,61853.0,0.07233394254682256
161,201831,angry_cat,59208.0,0.066694366053254
162,201832,angry_cat,67569.0,0.0677339890240221
163,201833,angry_cat,57565.0,0.060316320349150174
164,201834,angry_cat,54176.3,0.05911217037344717
165,201835,angry_cat,70441.5,0.06931629575791287
166,201836,angry_cat,61789.0,0.06917952206228445
167,201837,angry_cat,67491.0,0.10496077946370673
168,201838,angry_cat,61214.0,0.07815757322547767
169,201839,angry_cat,52248.0,0.06189493401520687
170,201840,angry_cat,51832.1,0.061811025324936056
171,201841,angry_cat,52608.9,0.06747937535531588
172,201842,angry_cat,90337.9,0.09056260733161314
173,201843,angry_cat,59699.6,0.09358132252909063
174,201844,angry_cat,106824.0,0.09515463480823534
175,201845,angry_cat,88640.0,0.10660712499074422
176,201846,angry_cat,54370.0,0.07500057140821553
177,201847,angry_cat,60556.4,0.06721636006052284
178,201848,angry_cat,68454.5,0.07468572486644129
179,201849,angry_cat,86405.7,0.08167148969582153
180,201850,angry_cat,73969.8,0.07490413090834074
181,201851,angry_cat,88379.5,0.07135027880562184
182,201852,angry_cat,56877.0,0.057399463224319776
183,201901,angry_cat,55836.1,0.055507808741861016
184,201902,angry_cat,71604.4,0.05586347717004923
185,201903,angry_cat,72408.7,0.07029905690608262
186,201904,angry_cat,57193.5,0.09398494239965487
187,201905,angry_cat,51681.4,0.07988070143661065
188,201906,angry_cat,46821.9,0.029557454070350753
189,201907,angry_cat,44180.0,0.01155130445097506
190,201908,angry_cat,46491.3,0.012433925797359604
191,201909,angry_cat,53273.3,0.012348502095330182
192,201910,angry_cat,48122.3,0.009430786035126563
193,201911,angry_cat,63580.2,0.006956754403181496
194,201912,angry_cat,58518.9,0.04002175527230424
195,201913,angry_cat,59195.1,0.012844045289720002
196,201914,angry_cat,51323.3,0.004774374987140645
197,201915,angry_cat,52162.6,0.005606116541611111
198,201916,angry_cat,60582.6,0.007519055321644297
199,201917,angry_cat,59323.8,0.051347849113502535
200,201918,angry_cat,61859.6,0.038186887780810495
201,201919,angry_cat,60637.2,0.02244391679944799
202,201920,angry_cat,53124.1,0.007413113134057914
203,201921,angry_cat,52496.2,0.0024222503590338646
204,201922,angry_cat,53865.2,0.0030256593947849304
205,201923,angry_cat,55231.6,0.0018627219837400273
206,201924,angry_cat,81500.5,0.013127525519197552
207,201925,angry_cat,59493.8,0.009462511498784758
208,201926,angry_cat,47016.6,0.0014244024336684646
209,201927,angry_cat,49906.2,0.0011256026913902108
210,201928,angry_cat,50617.9,-0.0008582892156385505
211,201929,angry_cat,52172.4,0.0029756137786823844
212,201930,angry_cat,49555.8,0.0022403719285201255
213,201931,angry_cat,60778.2,0.004521104528442737
214,201932,angry_cat,57745.0,0.0022667906225334053
215,201933,angry_cat,55348.7,0.002553183798549018
216,201934,angry_cat,53347.7,0.0025110722044780305
217,201935,angry_cat,65615.0,0.00830248880043133
218,201936,angry_cat,57150.6,0.005825219399106129
219,201937,angry_cat,56859.1,0.006775061671868549
220,201938,angry_cat,52702.6,0.011119037893599481
221,201939,angry_cat,86000.3,0.014399380727815488
222,201940,angry_cat,50660.9,1.115730132097513e-06
223,201941,angry_cat,49989.3,0.005276517420716471
224,201942,angry_cat,84307.1,0.02939246772332764
225,201943,angry_cat,77444.6,0.032657898178799945
226,201944,angry_cat,72216.7,0.03635712463573838
227,201945,angry_cat,64831.9,0.021836607147036478
228,201946,angry_cat,54976.4,0.01758746426695025
229,201947,angry_cat,58507.2,0.010550588669328329
230,201948,angry_cat,65533.3,0.010746160108873679
231,201949,angry_cat,86292.8,0.026978172038340464
232,201950,angry_cat,86304.1,0.023587710021004616
233,201951,angry_cat,81943.7,0.02018237004458364
234,201952,angry_cat,61742.8,0.008674900542777012
235,202001,angry_cat,60015.2,0.0035394913519886636
236,202002,angry_cat,52410.2,0.005180864246485649
237,202003,angry_cat,52768.7,0.019309369905485835
238,202004,angry_cat,53488.0,0.030712095919943047
239,202005,angry_cat,53403.7,0.02194669991161812
240,202006,angry_cat,52048.0,0.008891048752505477
241,202007,angry_cat,51301.1,0.0029416710073397446
242,202008,angry_cat,55256.9,0.006674055605017424
243,202009,angry_cat,54615.1,0.004205318910543322
244,202010,angry_cat,67775.6,0.012752672039807398
245,202011,angry_cat,58148.1,0.006246330879209144
246,202012,angry_cat,44479.2,0.0043004773235960705
247,202013,angry_cat,42913.6,-0.0002807138266050892
248,202014,angry_cat,48659.9,0.003686273652862593
249,202015,angry_cat,57387.0,0.0041326674199840055
250,202016,angry_cat,50691.2,-1.6735951982081114e-06
251,202017,angry_cat,53386.7,0.002437139907007786
252,202018,angry_cat,51783.8,0.0010616148164982967
253,202019,angry_cat,59453.8,0.002076857906621629
254,202020,angry_cat,77685.1,0.010406247240895694
255,202021,angry_cat,70187.6,0.005615106166663514
256,202022,angry_cat,63936.6,8.660988681482674e-05
257,202023,angry_cat,67791.7,0.005587998327073887
258,202024,angry_cat,60062.3,0.0062179193312932556
259,202025,angry_cat,62503.3,0.001947721075898746
260,202026,angry_cat,55287.9,0.0021585188700112136
261,202027,angry_cat,56812.7,0.0023565305240909645
262,202028,angry_cat,68036.9,0.03959602273791116
263,202029,angry_cat,58594.6,0.013596914437376564
264,202030,angry_cat,55606.6,0.004537988413245828
265,202031,angry_cat,68460.8,0.006979465467604765
266,202032,angry_cat,63134.5,0.005505148439437897
267,202033,angry_cat,54826.5,0.003158822026312382
268,202034,angry_cat,77531.3,0.04346547970951509
269,202035,angry_cat,77474.0,0.04720977965610869
270,202036,angry_cat,59620.9,0.016963748859512375
271,202037,angry_cat,51364.8,0.0033220009693054426
272,202038,angry_cat,49092.8,0.0016445094911806033
273,202039,angry_cat,48559.4,0.001509562876248495
274,202040,angry_cat,52266.8,0.003695971562365229
275,202041,angry_cat,57285.7,0.03349425702720391
276,202042,angry_cat,90909.6,0.025087330675347005
277,202043,angry_cat,67846.7,0.025528228573934504
278,202044,angry_cat,77824.7,0.029466522406662258
279,202045,angry_cat,55317.7,0.019592252762948646
280,202046,angry_cat,52249.7,0.005318968632937405
281,202047,angry_cat,61085.5,0.0071442306143729584
282,202048,angry_cat,55559.9,0.004310827852663447
283,202049,angry_cat,94270.0,0.024836077198858095
284,202050,angry_cat,74492.0,0.020693041144341517
285,202051,angry_cat,83092.5,0.02241814084288961
286,202052,angry_cat,69729.5,0.016039802410541013
287,202053,angry_cat,58358.6,0.007200726460852542
288,202101,angry_cat,51576.1,0.004515429128222101
289,202102,angry_cat,53109.8,0.01845759634159798
290,202103,angry_cat,55327.3,0.038200528047526335
291,202104,angry_cat,55170.8,0.026518543966053704
292,202105,angry_cat,50194.1,0.011101300322664157
293,202106,angry_cat,50354.0,0.003657567645213237
294,202107,angry_cat,57173.3,0.03813907441311538
295,202108,angry_cat,53849.1,0.009643171927857493
296,202109,angry_cat,60744.4,0.011153003579584734
297,202110,angry_cat,57243.7,0.007088169293068278
298,202111,angry_cat,53066.0,0.0015581883140610498
299,202112,angry_cat,68857.3,0.013812704607391245
300,202113,angry_cat,67561.8,0.009504847997228163
301,202114,angry_cat,48933.6,-0.022692728488806525
302,202115,angry_cat,53628.1,-0.03424648592245727
303,202116,angry_cat,53307.8,-0.03790383778893799
304,202117,angry_cat,51125.0,-0.03763952118169446
305,202118,angry_cat,72680.2,-0.04623480498795152
306,202119,angry_cat,67434.5,-0.03545173335920168
307,202120,angry_cat,59953.0,-0.03870018164563485
308,202121,angry_cat,53833.9,-0.05315509937160831
309,202122,angry_cat,53074.2,-0.05659595855535527
310,202123,angry_cat,63038.9,-0.04737533594354137
311,202124,angry_cat,57579.0,-0.050491172389297075
312,202125,angry_cat,54346.5,-0.053460652172365675
313,202126,angry_cat,53172.4,-0.05618141444149536
314,201827,lully,127639.2,0.0806722411635536
315,201828,lully,128634.1,0.07532623569532898
316,201829,lully,124624.7,0.07645478883910477
317,201830,lully,128685.0,0.07359090617045899
318,201831,lully,148823.4,0.07476320634235975
319,201832,lully,146334.2,0.07723244276120957
320,201833,lully,127786.4,0.07252653374483982
321,201834,lully,111716.1,0.07145105401826897
322,201835,lully,127759.4,0.08724969192899999
323,201836,lully,111886.0,0.08104576869768611
324,201837,lully,95427.9,0.07316474995226138
325,201838,lully,89120.9,0.07419587801184489
326,201839,lully,89917.3,0.07488391042943059
327,201840,lully,87764.3,0.07431338969367589
328,201841,lully,130105.9,0.07521427993045425
329,201842,lully,86457.5,0.07816565361283337
330,201843,lully,81281.3,0.07434204523515994
331,201844,lully,91140.7,0.07246675791698605
332,201845,lully,95185.1,0.08546511371390521
333,201846,lully,87435.8,0.0786083782557792
334,201847,lully,81460.9,0.0735262854507633
335,201848,lully,85997.0,0.07521039571968523
336,201849,lully,97012.3,0.07841672273408544
337,201850,lully,102024.3,0.08096594996144242
338,201851,lully,130699.0,0.08625745353732206
339,201852,lully,102055.2,0.0806363238646179
340,201901,lully,81337.5,0.0712920969713619
341,201902,lully,112857.5,0.06964925545716982
342,201903,lully,92140.6,0.07248393383009416
343,201904,lully,76586.8,0.07214914585041717
344,201905,lully,82321.1,0.05171496281023756
345,201906,lully,78047.0,0.018758739240613075
346,201907,lully,77953.1,0.016647313766848384
347,201908,lully,80220.0,0.016222333731182984
348,201909,lully,83677.2,0.015646406668766887
349,201910,lully,79472.1,0.014962239853691606
350,201911,lully,77972.8,0.01469876983412958
351,201912,lully,93118.3,0.02044585837375514
352,201913,lully,87591.1,0.02033549348769876
353,201914,lully,83780.8,0.014836291909016811
354,201915,lully,89226.5,0.013164631661282171
355,201916,lully,101363.6,0.01213076438627588
356,201917,lully,82206.1,0.009962656484900204
357,201918,lully,89653.1,0.008972446371725666
358,201919,lully,92620.6,0.013121465129091962
359,201920,lully,83468.1,0.008514635335159447
360,201921,lully,84350.0,0.005806675246649928
361,201922,lully,98126.8,0.00565839744337682
362,201923,lully,109161.8,0.006724597834399741
363,201924,lully,103572.5,0.008900575254566454
364,201925,lully,105602.7,0.009853743518982303
365,201926,lully,108207.3,0.0060797325200969785
366,201927,lully,118115.5,0.0082142447645704
367,201928,lully,114694.1,0.006642091883324786
368,201929,lully,109011.7,0.005587818749207478
369,201930,lully,118202.0,0.006597055735523026
370,201931,lully,127290.6,0.007820266764564736
371,201932,lully,125691.7,0.0076422355800182876
372,201933,lully,114729.0,0.006192029653766226
373,201934,lully,103628.4,0.005809507439541189
374,201935,lully,99355.8,0.006021162893078706
375,201936,lully,98462.3,0.00918370078028507
376,201937,lully,97267.9,0.012565597830958165
377,201938,lully,87796.4,0.010162293824551851
378,201939,lully,78409.5,0.007204054068521873
379,201940,lully,82187.2,0.0095657246435419
380,201941,lully,132126.0,0.029046907870403642
381,201942,lully,80262.7,0.013765658213059143
382,201943,lully,75063.5,0.007512210846207939
383,201944,lully,80493.8,0.00914190239578534
384,201945,lully,82588.9,0.009146183363767735
385,201946,lully,85146.2,0.015539666113951394
386,201947,lully,86588.6,0.016996547385054045
387,201948,lully,83205.7,0.015383699681967403
388,201949,lully,82134.1,0.014168838665072273
389,201950,lully,90760.5,0.015379206366078113
390,201951,lully,103382.6,0.01447880304149406
391,201952,lully,87971.2,0.008029067881855603
392,202001,lully,80055.2,0.0063366769840731505
393,202002,lully,66952.3,0.004043730606344882
394,202003,lully,66533.1,0.0028797165699446163
395,202004,lully,66094.2,0.001450795543463749
396,202005,lully,68992.9,0.001421269105304429
397,202006,lully,71772.0,0.0015019042555411352
398,202007,lully,81605.1,0.008329485653823526
399,202008,lully,77928.9,0.006518447706090397
400,202009,lully,74329.8,0.0005332823916842609
401,202010,lully,74459.0,0.0012166852208393747
402,202011,lully,80097.0,0.000854204589783592
403,202012,lully,99520.3,0.00756015002920763
404,202013,lully,86507.0,0.005208751852648797
405,202014,lully,78195.0,-3.7020401891166405e-05
406,202015,lully,93025.0,-0.0009365354645381186
407,202016,lully,87949.9,0.0006461259849663044
408,202017,lully,90471.9,0.0022182794219340243
409,202018,lully,86805.2,0.0030892089040990855
410,202019,lully,102937.1,0.0026697341650711607
411,202020,lully,104977.6,0.0022673124775281456
412,202021,lully,115407.4,-0.0006457097351440147
413,202022,lully,129181.4,0.005051024262041827
414,202023,lully,122017.7,0.006324972444971268
415,202024,lully,123491.7,0.004360583338679111
416,202025,lully,112011.1,0.0007236367098267608
417,202026,lully,107443.6,0.004032644068520277
418,202027,lully,118686.0,0.006185961088453222
419,202028,lully,123414.1,0.004262660882329188
420,202029,lully,113511.6,0.0006218111939153432
421,202030,lully,117656.2,0.005260030438347851
422,202031,lully,133074.4,0.004242791771072755
423,202032,lully,131649.9,0.002654283450000854
424,202033,lully,123946.4,0.001655660199827384
425,202034,lully,114491.0,0.0018487323972917083
426,202035,lully,106132.6,0.007616717595164616
427,202036,lully,104921.4,0.006050997714498279
428,202037,lully,99169.2,0.005121982269824023
429,202038,lully,88381.1,0.00257984121769739
430,202039,lully,75229.9,0.00017576237213484233
431,202040,lully,85286.4,0.0062667037474547155
432,202041,lully,102743.3,0.013043424461201877
433,202042,lully,75659.2,0.002648470810771671
434,202043,lully,72883.1,0.0017984286827410665
435,202044,lully,84566.9,0.006867029459522772
436,202045,lully,70711.9,0.004316134669409742
437,202046,lully,78286.7,0.006042235739849786
438,202047,lully,75581.9,0.005811819430873965
439,202048,lully,69618.3,0.0035472249911391498
440,202049,lully,85288.1,0.011773422602255062
441,202050,lully,90643.4,0.013992349858269333
442,202051,lully,92464.5,0.011487301142655811
443,202052,lully,90782.3,0.00962178271245263
444,202053,lully,86266.6,0.008380611131213713
445,202101,lully,67994.6,0.0029164636235531273
446,202102,lully,66073.8,-0.00012984054660046274
447,202103,lully,64603.1,0.000133705072026094
448,202104,lully,68047.5,0.0010935374025741412
449,202105,lully,67510.8,-0.00011155489165798694
450,202106,lully,68548.5,-0.0006787318245909535
451,202107,lully,69321.5,-0.0008567471293076672
452,202108,lully,85309.6,0.0060509853120911715
453,202109,lully,75742.7,0.0007801447566847328
454,202110,lully,72851.6,-0.0006408860837696147
455,202111,lully,71015.3,-0.0005447921798334138
456,202112,lully,70847.9,-0.0017535465418398108
457,202113,lully,102077.9,0.003706858217406241
458,202114,lully,95700.9,0.0074045114588529365
459,202115,lully,92044.5,0.004194874682922893
460,202116,lully,91966.6,0.0027665883654498617
461,202117,lully,86131.9,0.0046776182511769826
462,202118,lully,98943.3,-0.001592606251932472
463,202119,lully,96753.8,2.4680267927444266e-05
464,202120,lully,89782.4,0.00021344141338591757
465,202121,lully,87959.5,-0.003909256515406766
466,202122,lully,92845.7,-0.004786782156837367
467,202123,lully,119475.5,-0.004183700321802892
468,202124,lully,107261.3,-0.0052109567286982
469,202125,lully,88582.3,-0.005470449415452432
470,202126,lully,164500.0,0.006742496889405528
471,201827,fast_duck,541808.2,0.07961196809922638
472,201828,fast_duck,585175.3,0.08030640173194661
473,201829,fast_duck,531095.3,0.07819056494838197
474,201830,fast_duck,607487.8,0.08315898861993204
475,201831,fast_duck,669757.8,0.08462693570192921
476,201832,fast_duck,616891.8,0.08065492622921314
477,201833,fast_duck,604947.2,0.08225367234743126
478,201834,fast_duck,528930.1,0.082239255248281
479,201835,fast_duck,491535.3,0.0823047859547954
480,201836,fast_duck,464977.8,0.08044839738163063
481,201837,fast_duck,455497.1,0.08074913931138057
482,201838,fast_duck,434407.8,0.08165345210877968
483,201839,fast_duck,627647.6,0.09542033375201656
484,201840,fast_duck,607339.1,0.09456486489083374
485,201841,fast_duck,488102.4,0.08910228751596652
486,201842,fast_duck,474471.5,0.09316310488286514
487,201843,fast_duck,477612.2,0.09305616169151255
488,201844,fast_duck,440799.6,0.08316673580761944
489,201845,fast_duck,458695.3,0.08924970573607392
490,201846,fast_duck,374875.8,0.08354449493651825
491,201847,fast_duck,484891.1,0.08780485168974675
492,201848,fast_duck,418276.2,0.08760659051295389
493,201849,fast_duck,537613.4,0.09592839461442167
494,201850,fast_duck,491896.9,0.09233666380636069
495,201851,fast_duck,642394.7,0.09420085585157936
496,201852,fast_duck,515924.6,0.09154883149775568
497,201901,fast_duck,407635.5,0.0834469072252242
498,201902,fast_duck,588990.6,0.10078763625521894
499,201903,fast_duck,362366.3,0.08355763501763681
500,201904,fast_duck,367750.2,0.08273232213114222
501,201905,fast_duck,450670.5,0.0666450349784619
502,201906,fast_duck,385826.1,0.02260615801142907
503,201907,fast_duck,347158.0,0.011204032625156077
504,201908,fast_duck,352196.5,0.010052551125640066
505,201909,fast_duck,369463.2,0.010137744678370062
506,201910,fast_duck,370152.5,0.014637981019493736
507,201911,fast_duck,358816.1,0.01015243952033299
508,201912,fast_duck,356738.7,0.00674045338829103
509,201913,fast_duck,382354.9,0.007538009374742571
510,201914,fast_duck,400520.7,0.008408009346129596
511,201915,fast_duck,401738.6,0.01027244035005402
512,201916,fast_duck,487849.0,0.011779305751173846
513,201917,fast_duck,389080.1,0.009409346904685523
514,201918,fast_duck,443718.3,0.01061580030239658
515,201919,fast_duck,452965.8,0.008401428059965587
516,201920,fast_duck,388399.3,0.004221263581944311
517,201921,fast_duck,425563.8,0.009507173149365344
518,201922,fast_duck,511787.6,0.007613287016989197
519,201923,fast_duck,701654.9,0.0193531190916333
520,201924,fast_duck,458751.2,0.007542488062735258
521,201925,fast_duck,445166.7,0.0055467803708681325
522,201926,fast_duck,497405.0,0.004087327328186651
523,201927,fast_duck,501747.1,0.0022614930553312837
524,201928,fast_duck,510019.7,0.0029133485619293373
525,201929,fast_duck,512028.2,0.005018502409941471
526,201930,fast_duck,519336.9,0.005421081006360019
527,201931,fast_duck,556629.8,0.008807710574942996
528,201932,fast_duck,546423.8,0.00732344022870728
529,201933,fast_duck,539563.8,0.007024172215127712
530,201934,fast_duck,489489.5,0.006370244393916886
531,201935,fast_duck,465511.8,0.005406999299556022
532,201936,fast_duck,435809.9,0.005164953907872091
533,201937,fast_duck,413259.4,0.006917074778442274
534,201938,fast_duck,478651.3,0.009500088760101824
535,201939,fast_duck,503722.8,0.01316592079480688
536,201940,fast_duck,406094.2,0.01052756928513101
537,201941,fast_duck,368962.3,0.0075426178765202224
538,201942,fast_duck,426936.2,0.013504603490819129
539,201943,fast_duck,364204.1,0.0068695838870531725
540,201944,fast_duck,485871.2,0.015413352740189692
541,201945,fast_duck,468614.5,0.014599664640496458
542,201946,fast_duck,389299.8,0.010515692691618811
543,201947,fast_duck,371603.5,0.009299911294776681
544,201948,fast_duck,380988.3,0.01762260144597051
545,201949,fast_duck,429008.0,0.01358042882026193
546,201950,fast_duck,416374.5,0.013724111134787682
547,201951,fast_duck,527092.4,0.014041423969689751
548,201952,fast_duck,458812.0,0.01151395741125812
549,202001,fast_duck,412826.9,0.0062597743935560125
550,202002,fast_duck,501727.6,0.020362351455343142
551,202003,fast_duck,380890.1,0.010367401209667875
552,202004,fast_duck,353962.2,0.008088461763857045
553,202005,fast_duck,355131.9,0.005986451124310131
554,202006,fast_duck,359664.0,0.0029015274364942367
555,202007,fast_duck,349089.8,-8.181084546687698e-06
556,202008,fast_duck,351207.4,-0.0005721202812632435
557,202009,fast_duck,362100.7,-0.0005571763032240321
558,202010,fast_duck,373124.5,0.003287313807282206
559,202011,fast_duck,398189.3,0.0020470916993457627
560,202012,fast_duck,371706.8,-0.00032033925175501185
561,202013,fast_duck,340837.5,-0.0008421507955580251
562,202014,fast_duck,372935.8,0.0033557909119035275
563,202015,fast_duck,458333.1,0.004412552886367548
564,202016,fast_duck,411335.7,0.0019835226692586313
565,202017,fast_duck,418434.1,0.001014711621147563
566,202018,fast_duck,428004.9,0.001844895837803254
567,202019,fast_duck,492562.1,0.0010924232147474808
568,202020,fast_duck,527817.3,0.002697453850895351
569,202021,fast_duck,582981.8,0.001606108751962262
570,202022,fast_duck,596707.7,-0.00034990153852207774
571,202023,fast_duck,733508.7,0.01415212367368062
572,202024,fast_duck,514913.8,0.004914422466815169
573,202025,fast_duck,532294.8,0.0016987848300902963
574,202026,fast_duck,513392.8,-0.00014390861431627536
575,202027,fast_duck,511679.4,5.4540563644018465e-06
576,202028,fast_duck,546911.8,-0.0011126496727826975
577,202029,fast_duck,527677.9,-0.0016997015714141294
578,202030,fast_duck,527123.1,-0.0010066452395938248
579,202031,fast_duck,615571.4,0.004093090541173602
580,202032,fast_duck,630612.4,0.0023551303933965592
581,202033,fast_duck,601228.1,0.0004786619354613097
582,202034,fast_duck,551022.0,0.0022192213744647213
583,202035,fast_duck,488266.3,0.005075133405145843
584,202036,fast_duck,454703.6,0.001999616206211206
585,202037,fast_duck,453755.1,0.0021158273445720183
586,202038,fast_duck,515008.1,-0.0022382220493310017
587,202039,fast_duck,565533.8,0.008559076454000574
588,202040,fast_duck,411778.0,0.006058517146878236
589,202041,fast_duck,395512.6,0.0037554588866082245
590,202042,fast_duck,385651.6,0.0034590067742039086
591,202043,fast_duck,490633.6,0.008157846053352461
592,202044,fast_duck,423956.8,0.008636536692224575
593,202045,fast_duck,404334.2,0.011447223340660924
594,202046,fast_duck,382457.4,0.005637467865533252
595,202047,fast_duck,391297.3,0.005002933142715193
596,202048,fast_duck,395893.2,0.005272728317042482
597,202049,fast_duck,478094.7,0.012052722993110214
598,202050,fast_duck,421816.6,0.008133216674744898
599,202051,fast_duck,517011.0,0.009398089118817522
600,202052,fast_duck,603220.1,0.011197266341523727
601,202053,fast_duck,460735.3,0.006153138737930053
602,202101,fast_duck,376291.3,0.0049265762472836165
603,202102,fast_duck,550528.5,0.018041623455309918
604,202103,fast_duck,391111.4,0.007191954403753023
605,202104,fast_duck,390483.2,0.004379906028908424
606,202105,fast_duck,373968.8,0.00023399586934096618
607,202106,fast_duck,456412.1,0.0068566287138534954
608,202107,fast_duck,412839.6,0.0013349988911899517
609,202108,fast_duck,408467.0,-0.002062316568225207
610,202109,fast_duck,418598.3,0.001893704927004968
611,202110,fast_duck,399165.7,-0.0013151423350024937
612,202111,fast_duck,401411.3,-0.001017609970054851
613,202112,fast_duck,450607.5,0.005854167772743772
614,202113,fast_duck,529535.8,0.0056586180362640974
615,202114,fast_duck,391909.6,-0.0006454045633404379
616,202115,fast_duck,418311.1,-0.00124031607415453
617,202116,fast_duck,483413.5,0.0026906477924398694
618,202117,fast_duck,428521.9,0.0035247686449410356
619,202118,fast_duck,515255.1,0.005754776274321916
620,202119,fast_duck,523547.1,0.004562743128681439
621,202120,fast_duck,497309.6,0.0049019816526696194
622,202121,fast_duck,761017.1,0.015875317958880652
623,202122,fast_duck,618697.7,0.007821717746300642
624,202123,fast_duck,505298.0,0.0045124984721890415
625,202124,fast_duck,548099.6,0.006227766840675708
626,202125,fast_duck,480520.6,0.003514600250114355
627,202126,fast_duck,476321.7,0.001353423271492157
628,201827,red_ballon,1482.3,0.030608393549244335
629,201828,red_ballon,1576.5,0.02887611578735039
630,201829,red_ballon,1695.8,0.039121588599001854
631,201830,red_ballon,1922.5,0.046076053347829216
632,201831,red_ballon,1828.8,0.03811597766741671
633,201832,red_ballon,1722.8,0.04194680762841246
634,201833,red_ballon,1822.5,0.03653432722218792
635,201834,red_ballon,1908.5,0.08659642995545871
636,201835,red_ballon,1561.7,0.04329568553212583
637,201836,red_ballon,1398.7,0.027999795082507332
638,201837,red_ballon,1319.5,0.02659017119948889
639,201838,red_ballon,1293.3,0.026873780184418977
640,201839,red_ballon,1128.0,0.013366445296813122
641,201840,red_ballon,1139.4,0.01446889137398219
642,201841,red_ballon,1038.3,0.013732902996216302
643,201842,red_ballon,1046.5,0.012579687590306646
644,201843,red_ballon,1081.1,0.01896215276785067
645,201844,red_ballon,1316.7,0.01775331439740254
646,201845,red_ballon,1103.3,0.010122845232180423
647,201846,red_ballon,1066.2,0.012925310413684572
648,201847,red_ballon,1150.8,0.028855113683037125
649,201848,red_ballon,1102.7,0.016751787708487564
650,201849,red_ballon,1237.7,0.01732201397165789
651,201850,red_ballon,1419.9,0.02758227328367172
652,201851,red_ballon,2088.1,0.04473257320885644
653,201852,red_ballon,2691.1,0.046825216290022176
654,201901,red_ballon,2675.1,0.01848465398154936
655,201902,red_ballon,1217.5,0.013640268123028746
656,201903,red_ballon,1392.3,0.015294182858712318
657,201904,red_ballon,1093.5,0.008519227608822531
658,201905,red_ballon,1189.9,0.005644156251293572
659,201906,red_ballon,1144.6,0.010587336191206574
660,201907,red_ballon,1125.5,0.011579697743562425
661,201908,red_ballon,1057.3,0.009146603120190451
662,201909,red_ballon,1220.9,0.017360592116634276
663,201910,red_ballon,1049.0,0.009131952554004494
664,201911,red_ballon,1131.2,0.0024672281649553295
