CATEGORY,BRAND,EAN,YEAR_WEEK,DISTRIBUTION_CODE,SALES_SO,VOLUME_SO,SALES_SO_PROMO,VOLUME_SO_PROMO,sales_non_promo,volume_non_promo,,
anger,red_ballon,,202024,hyper_top,64463,2563.2,8558.1,341.2,,,,
anger,red_ballon,,202025,hyper_top,67269.9,2686.8,7814.7,327.4,,,,
anger,red_ballon,,202026,hyper_top,68767.3,2746.4,6787.2,266.8,,,,
anger,red_ballon,,202027,hyper_top,63337.2,2521.6,2974.4,118.4,,,,
anger,red_ballon,,202028,hyper_top,71325.3,2852.6,3675.3,148,,,,
anger,red_ballon,,202029,hyper_top,73174.2,2922.7,3192.2,128.1,,,,
anger,red_ballon,,202030,hyper_top,70335.4,2810.8,5804,295,,,,
anger,red_ballon,,202031,hyper_top,89341.7,3575.1,21447,887.1,,,,
anger,red_ballon,,202032,hyper_top,94997.3,3806.7,14713.6,622.4,,,,
anger,red_ballon,,202033,hyper_top,83625.2,3357.8,15218.5,668.7,,,,
anger,red_ballon,,202034,hyper_top,79254.8,3248.3,11960.1,577.4,,,,
anger,red_ballon,,202035,hyper_top,68342.7,2757.1,7111,304.3,,,,
anger,red_ballon,,202036,hyper_top,60981.5,2428.7,5242.2,212.1,,,,
anger,red_ballon,,202037,hyper_top,58682.2,2339.9,4085.3,161.5,,,,
anger,red_ballon,,202038,hyper_top,54899,2181.7,3098.5,121.4,,,,
anger,red_ballon,,202039,hyper_top,50465.3,2001.5,1721.9,67.1,,,,
anger,red_ballon,,202040,hyper_top,53379.4,2136.1,4770,223.7,,,,
anger,red_ballon,,202041,hyper_top,52447,2068.9,635.4,24.7,,,,
anger,red_ballon,,202042,hyper_top,50747,2014.4,3129.2,128.7,,,,
anger,red_ballon,,202043,hyper_top,53189.5,2107.5,6049.7,250.3,,,,
anger,red_ballon,,202044,hyper_top,56145.5,2230,6248.2,270.1,,,,
anger,red_ballon,,202045,hyper_top,63113.9,2551.2,22979.1,968.3,,,,
anger,red_ballon,,202046,hyper_top,71658.2,2939.9,23850.1,1073.4,,,,
anger,red_ballon,,202047,hyper_top,57958.6,2345.7,4089.9,169.7,,,,
anger,red_ballon,,202048,hyper_top,54706,2175.9,7009.3,288.2,,,,
anger,red_ballon,,202049,hyper_top,59492.8,2374.2,6793.4,279.6,,,,
anger,red_ballon,,202050,hyper_top,65236.2,2622.2,11652.6,501.1,,,,
anger,red_ballon,,202051,hyper_top,97372.1,3997.5,43816.6,1858.8,,,,
anger,red_ballon,,202052,hyper_top,102066.4,4200.7,47384.8,2000.9,,,,
anger,red_ballon,,202053,hyper_top,184327.5,7441,51145.7,2119.1,,,,
anger,red_ballon,,202101,hyper_top,56670.8,2252.7,10218.5,432.1,,,,
anger,red_ballon,,202102,hyper_top,55242.5,2205.3,3824.3,167.4,,,,
anger,red_ballon,,202103,hyper_top,55401.7,2197.9,3734.3,162.1,,,,
anger,red_ballon,,202104,hyper_top,62830.2,2498.9,2302.3,108.5,,,,
anger,red_ballon,,202105,hyper_top,60422.8,2397.9,1422.4,70.9,,,,
anger,red_ballon,,202106,hyper_top,63339.5,2512.3,2354.1,96.4,,,,
anger,red_ballon,,202107,hyper_top,63014.8,2495,466.7,21.1,,,,
anger,red_ballon,,202108,hyper_top,64469.7,2563.3,1872.6,79.5,,,,
anger,red_ballon,,202109,hyper_top,65901,2612.7,715.6,28.5,,,,
anger,red_ballon,,202110,hyper_top,60530.7,2397.6,718.9,32,,,,
anger,red_ballon,,202111,hyper_top,58196.7,2303.8,439.5,17.5,,,,
anger,red_ballon,,202112,hyper_top,58930.9,2332.2,540.3,22.1,,,,
anger,red_ballon,,202113,hyper_top,72231,2870.5,870.4,35.4,,,,
anger,red_ballon,,202114,hyper_top,62567.1,2469.9,5011.4,200.2,,,,
anger,red_ballon,,202115,hyper_top,67174.9,2648.2,4688,188.7,,,,
anger,red_ballon,,202116,hyper_top,89531.3,3551.8,35260.2,1426.3,,,,
anger,red_ballon,,202117,hyper_top,56222.8,2202.6,3044.2,120.8,,,,
anger,red_ballon,,202118,hyper_top,89366.8,3539.7,34353.4,1378.5,,,,
anger,red_ballon,,202119,hyper_top,91670.3,3659.7,28990.8,1235.3,,,,
anger,red_ballon,,202120,hyper_top,68406.8,2696.6,5847,266.9,,,,
anger,red_ballon,,202121,hyper_top,63378,2477.9,4874.7,197.7,,,,
anger,red_ballon,,202122,hyper_top,78849.1,3096.4,29762.5,1208.8,,,,
anger,red_ballon,,202123,hyper_top,71182.6,2800.7,17492.6,703.7,,,,
anger,red_ballon,,202124,hyper_top,64166.7,2510.1,4699.2,185.3,,,,
anger,red_ballon,,202125,hyper_top,60187.1,2358.1,2857.9,116.2,,,,
anger,red_ballon,,202126,hyper_top,61629.3,2425.2,1029.9,40.8,,,,
horror,gold_plane,,201827,hyper_top,1052055.6,47092.3,188637.5,8782,863418.1,38310.3,,
horror,gold_plane,,201828,hyper_top,1098438.1,49014.1,163937.5,7614.9,934500.6,41399.2,,
horror,gold_plane,,201829,hyper_top,978334.4,44184.1,137722.6,6916.7,840611.8,37267.4,,
horror,gold_plane,,201830,hyper_top,1085741.4,48650,141029.1,6639.6,944712.3,42010.4,,
horror,gold_plane,,201831,hyper_top,1338489.3,60147.2,460887,21319.8,877602.3,38827.4,,
horror,gold_plane,,201832,hyper_top,1247150.1,55679.8,380226.9,17450.6,866923.2,38229.2,,
horror,gold_plane,,201833,hyper_top,1181625,52607.4,232203.1,10888.9,949421.9,41718.5,,
horror,gold_plane,,201834,hyper_top,1024575.4,45841.1,217302.1,10378.6,807273.3,35462.5,,
horror,gold_plane,,201835,hyper_top,858893.4,37980.3,114217.8,5237.2,744675.6,32743.1,,
horror,gold_plane,,201836,hyper_top,898072.9,40461.8,280005.4,13508,618067.5,26953.8,,
horror,gold_plane,,201837,hyper_top,695637.3,30453.7,56379.5,2457.2,639257.8,27996.5,,
horror,gold_plane,,201838,hyper_top,615625.1,26958.4,45727.4,2061.3,569897.7,24897.1,,
horror,gold_plane,,201839,hyper_top,898737.4,38191.4,310607.4,12598.6,588130,25592.8,,
horror,gold_plane,,201840,hyper_top,668613.1,29854.6,135126.2,6456.6,533486.9,23398,,
horror,gold_plane,,201841,hyper_top,584018.4,25593.7,69446.1,3101.1,514572.3,22492.6,,
horror,gold_plane,,201842,hyper_top,602243.8,26333.6,135833,6111.9,466410.8,20221.7,,
horror,gold_plane,,201843,hyper_top,583379.9,25331.7,22901.9,947.3,560478,24384.4,,
horror,gold_plane,,201844,hyper_top,800848.9,33964.6,153527.8,5897.8,647321.1,28066.8,,
horror,gold_plane,,201845,hyper_top,843337.9,37503.7,332304.2,15148.2,511033.7,22355.5,,
horror,gold_plane,,201846,hyper_top,583985.8,25191.9,118774,5035.6,465211.8,20156.3,,
horror,gold_plane,,201847,hyper_top,570958.1,24732.9,125315.5,5444.2,445642.6,19288.7,,
horror,gold_plane,,201848,hyper_top,624738.7,27693.2,177798.6,8312.7,446940.1,19380.5,,
horror,gold_plane,,201849,hyper_top,717196.4,31616.7,234006.8,10709.6,483189.6,20907.1,,
horror,gold_plane,,201850,hyper_top,667315.8,29074.6,170338,7845.4,496977.8,21229.2,,
horror,gold_plane,,201851,hyper_top,977706.6,42511.3,404400.8,17909.5,573305.8,24601.8,,
horror,gold_plane,,201852,hyper_top,1135790.8,50410.3,505287.1,23410.8,630503.7,26999.5,,
horror,gold_plane,,201901,hyper_top,1001462.2,43397.3,161514.4,7533.8,839947.8,35863.5,,
horror,gold_plane,,201902,hyper_top,458478.2,19607.3,45337.1,1981.9,413141.1,17625.4,,
horror,gold_plane,,201903,hyper_top,480306.4,20580.1,44890.9,1958.7,435415.5,18621.4,,
horror,gold_plane,,201904,hyper_top,494033.6,21174.5,34879.2,1566.7,459154.4,19607.8,,
horror,gold_plane,,201905,hyper_top,533774,22627.3,27902.7,1196.2,505871.3,21431.1,,
horror,gold_plane,,201906,hyper_top,525887.4,22032.2,21186.3,879.2,504701.1,21153,,
horror,gold_plane,,201907,hyper_top,582734.2,24395,83294.2,3505.5,499440,20889.5,,
horror,gold_plane,,201908,hyper_top,620690.1,26927.1,149114.9,7051.1,471575.2,19876,,
horror,gold_plane,,201909,hyper_top,565431.5,23945.9,60359.3,2732.3,505072.2,21213.6,,
horror,gold_plane,,201910,hyper_top,562394.9,23725.3,68999.6,2930,493395.3,20795.3,,
horror,gold_plane,,201911,hyper_top,544438.9,22950.7,75461.2,3317.2,468977.7,19633.5,,
horror,gold_plane,,201912,hyper_top,549490.4,23447.3,71015.5,3398.6,478474.9,20048.7,,
horror,gold_plane,,201913,hyper_top,562309.4,23932,38690,1909,523619.4,22023,,
horror,gold_plane,,201914,hyper_top,608263.1,25754.4,60420.4,2702.9,547842.7,23051.5,,
horror,gold_plane,,201915,hyper_top,583832.8,24615.2,14548.1,623.1,569284.7,23992.1,,
horror,gold_plane,,201916,hyper_top,731826.4,31039.3,22592,1004.3,709234.4,30035,,
horror,gold_plane,,201917,hyper_top,689713.1,29425.3,141595.1,6329.4,548118,23095.9,,
horror,gold_plane,,201918,hyper_top,725745.4,30799.6,65667.5,2876.2,660077.9,27923.4,,
horror,gold_plane,,201919,hyper_top,757429.6,31615.9,87535.9,3314.7,669893.7,28301.2,,
horror,gold_plane,,201920,hyper_top,853473.7,36142.6,277845.6,11873.4,575628.1,24269.2,,
horror,gold_plane,,201921,hyper_top,869687.5,38442.8,326362.2,15067.7,543325.3,23375.1,,
horror,gold_plane,,201922,hyper_top,981787.6,42420,141311.2,6417.2,840476.4,36002.8,,
horror,gold_plane,,201923,hyper_top,857803.6,36582.8,50879.5,2159.3,806924.1,34423.5,,
horror,gold_plane,,201924,hyper_top,877750.6,36724.1,178774.3,7244.4,698976.3,29479.7,,
horror,gold_plane,,201925,hyper_top,1014176.3,42952.1,242511.5,9979.3,771664.8,32972.8,,
horror,gold_plane,,201926,hyper_top,1052806.5,44963.1,115507.4,4912.8,937299.1,40050.3,,
horror,gold_plane,,201927,hyper_top,1054017.9,45128.3,147307.4,6450.8,906710.5,38677.5,,
horror,gold_plane,,201928,hyper_top,1276935.6,53964.2,515287.2,21561.7,761648.4,32402.5,,
horror,gold_plane,,201929,hyper_top,1023287.7,43317.8,226756.6,9410,796531.1,33907.8,,
horror,gold_plane,,201930,hyper_top,1016155.1,43168.4,63738.8,2708.7,952416.3,40459.7,,
horror,gold_plane,,201931,hyper_top,1114030.6,47465.5,200523.4,8715,913507.2,38750.5,,
horror,gold_plane,,201932,hyper_top,1117025.9,47571.9,186230.9,8165.9,930795,39406,,
horror,gold_plane,,201933,hyper_top,1130658,48200.4,181130.3,8072.9,949527.7,40127.5,,
horror,gold_plane,,201934,hyper_top,1056605.6,45261,188248.1,8474.5,868357.5,36786.5,,
horror,gold_plane,,201935,hyper_top,1038806.3,44579.5,269342.6,11999.9,769463.7,32579.6,,
horror,gold_plane,,201936,hyper_top,823081,35112.5,167369.4,7387.6,655711.6,27724.9,,
horror,gold_plane,,201937,hyper_top,677520.8,28549.3,72687.9,3159.9,604832.9,25389.4,,
horror,gold_plane,,201938,hyper_top,611422.1,25704.5,40218.8,1709.2,571203.3,23995.3,,
horror,gold_plane,,201939,hyper_top,608959.4,26011.8,65163.5,3279.2,543795.9,22732.6,,
horror,gold_plane,,201940,hyper_top,593837.9,24849,43859.3,1798,549978.6,23051,,
horror,gold_plane,,201941,hyper_top,565992.5,23614.8,39020.5,1598.8,526972,22016,,
horror,gold_plane,,201942,hyper_top,650112.8,28217.5,184107.2,8635,466005.6,19582.5,,
horror,gold_plane,,201943,hyper_top,582418.9,24664.3,58615,2644,523803.9,22020.3,,
horror,gold_plane,,201944,hyper_top,731277.5,30389.1,108153.5,4377,623124,26012.1,,
horror,gold_plane,,201945,hyper_top,630328.6,26271.4,109222.2,4552.8,521106.4,21718.6,,
horror,gold_plane,,201946,hyper_top,537568.7,22381.6,47323.9,1877.9,490244.8,20503.7,,
horror,gold_plane,,201947,hyper_top,534747.6,22100.5,52773.5,1952.6,481974.1,20147.9,,
horror,gold_plane,,201948,hyper_top,591812,24557.5,100550.3,4106.7,491261.7,20450.8,,
horror,gold_plane,,201949,hyper_top,777665.8,32521.8,191208.8,7910,586457,24611.8,,
horror,gold_plane,,201950,hyper_top,702781.3,29345.8,168730.3,7007,534051,22338.8,,
horror,gold_plane,,201951,hyper_top,846819.9,35091.5,215692.8,8951.8,631127.1,26139.7,,
horror,gold_plane,,201952,hyper_top,959538,40251.9,276954.3,11922.6,682583.7,28329.3,,
horror,gold_plane,,202001,hyper_top,1303513.9,54789.2,212258.2,9121.7,1091255.7,45667.5,,
horror,gold_plane,,202002,hyper_top,474543.8,19682.5,56910.3,2409.9,417633.5,17272.6,,
horror,gold_plane,,202003,hyper_top,496638,20637.5,36765.2,1589.7,459872.8,19047.8,,
horror,gold_plane,,202004,hyper_top,501111.4,20792.6,28438.1,1253.4,472673.3,19539.2,,
horror,gold_plane,,202005,hyper_top,584923.8,24954.1,71731.6,3583.1,513192.2,21371,,
horror,gold_plane,,202006,hyper_top,559303.1,23304.1,27699.4,1203.7,531603.7,22100.4,,
horror,gold_plane,,202007,hyper_top,543164.2,22536.5,29782.6,1322.5,513381.6,21214,,
horror,gold_plane,,202008,hyper_top,542122.6,22525.2,24257.3,1020.1,517865.3,21505.1,,
horror,gold_plane,,202009,hyper_top,566960.8,23558.4,31417.8,1329,535543,22229.4,,
horror,gold_plane,,202010,hyper_top,596278.6,24915,60354.6,2589.5,535924,22325.5,,
horror,gold_plane,,202011,hyper_top,648145,27008.3,44592.6,1945.6,603552.4,25062.7,,
horror,gold_plane,,202012,hyper_top,664828.3,27564.7,10491.8,451.8,654336.5,27112.9,,
horror,gold_plane,,202013,hyper_top,625545.3,25967.2,1011.4,45.2,624533.9,25922,,
horror,gold_plane,,202014,hyper_top,693489.8,28829.6,9804.4,410.9,683685.4,28418.7,,
horror,gold_plane,,202015,hyper_top,860282.4,36023.8,15589.5,689,844692.9,35334.8,,
horror,gold_plane,,202016,hyper_top,785976.6,32809.1,10800.6,442.1,775176,32367,,
horror,gold_plane,,202017,hyper_top,826212.6,34602.6,6114.9,241.7,820097.7,34360.9,,
horror,gold_plane,,202018,hyper_top,788866.5,33033.7,2859.9,121.7,786006.6,32912,,
horror,gold_plane,,202019,hyper_top,1001214.1,41950.9,58494.6,2510.3,942719.5,39440.6,,
horror,gold_plane,,202020,hyper_top,1282842.3,54032,184336.8,8186.4,1098505.5,45845.6,,
horror,gold_plane,,202021,hyper_top,1410417,59451.6,218413.9,9655.6,1192003.1,49796,,
horror,gold_plane,,202022,hyper_top,1541451.1,64623.9,399503.6,16714.2,1141947.5,47909.7,,
horror,gold_plane,,202023,hyper_top,1123073.8,47257.1,269034.7,11491.7,854039.1,35765.4,,
horror,gold_plane,,202024,hyper_top,1094117.3,45614.7,184641.5,7420,909475.8,38194.7,,
horror,gold_plane,,202025,hyper_top,1138592.5,47457,219304.8,8667.2,919287.7,38789.8,,
horror,gold_plane,,202026,hyper_top,1132478.3,47788.2,78302.8,3224.8,1054175.5,44563.4,,
horror,gold_plane,,202027,hyper_top,1132562.3,47734.5,138259.8,5985.7,994302.5,41748.8,,
horror,gold_plane,,202028,hyper_top,1455775.8,62709.7,617369.3,27320.8,838406.5,35388.9,,
horror,gold_plane,,202029,hyper_top,1311634,55532.7,454433.4,19631.4,857200.6,35901.3,,
horror,gold_plane,,202030,hyper_top,1151314,48493.8,95523.1,4125.4,1055790.9,44368.4,,
horror,gold_plane,,202031,hyper_top,1286789.4,54455.8,241077.1,10521.3,1045712.3,43934.5,,
horror,gold_plane,,202032,hyper_top,1414260,59973.7,306088.7,13354.8,1108171.3,46618.9,,
horror,gold_plane,,202033,hyper_top,1274968,53782.6,199786.4,8671.2,1075181.6,45111.4,,
horror,gold_plane,,202034,hyper_top,1187789.9,50111.9,157348.3,6855.1,1030441.6,43256.8,,
horror,gold_plane,,202035,hyper_top,964826.2,40760.3,122437.9,5458.8,842388.3,35301.5,,
horror,gold_plane,,202036,hyper_top,824485.6,34575.2,46420.3,2128.8,778065.3,32446.4,,
horror,gold_plane,,202037,hyper_top,780636.4,32591,34631.5,1455.5,746004.9,31135.5,,
horror,gold_plane,,202038,hyper_top,950926.4,40085.5,304262.9,13255.1,646663.5,26830.4,,
horror,gold_plane,,202039,hyper_top,791821.2,33186.6,243611,10514.8,548210.2,22671.8,,
horror,gold_plane,,202040,hyper_top,665653.8,27529.5,46688.7,2023,618965.1,25506.5,,
horror,gold_plane,,202041,hyper_top,640251.9,26469.2,28599.7,1180.4,611652.2,25288.8,,
horror,gold_plane,,202042,hyper_top,627485.9,25967.1,25782.7,1045.3,601703.2,24921.8,,
horror,gold_plane,,202043,hyper_top,637264.5,26393.4,48534.4,2140.4,588730.1,24253,,
horror,gold_plane,,202044,hyper_top,673534.7,27841,30421.1,1283.5,643113.6,26557.5,,
horror,gold_plane,,202045,hyper_top,679204.1,27662.5,130303,5073.8,548901.1,22588.7,,
horror,gold_plane,,202046,hyper_top,685318.4,28091.3,105716.2,4170.9,579602.2,23920.4,,
horror,gold_plane,,202047,hyper_top,647983.4,26713.6,39352.3,1531.1,608631.1,25182.5,,
horror,gold_plane,,202048,hyper_top,773311.9,31735,293108.5,12101.8,480203.4,19633.2,,
horror,gold_plane,,202049,hyper_top,769612.6,31580.9,162175.4,6576.6,607437.2,25004.3,,
horror,gold_plane,,202050,hyper_top,742224.3,30444.8,128331.6,5101.6,613892.7,25343.2,,
horror,gold_plane,,202051,hyper_top,887179.4,36882.8,265419.9,11232.7,621759.5,25650.1,,
horror,gold_plane,,202052,hyper_top,1019064.4,41929.7,285245.4,12005.9,733819,29923.8,,
horror,gold_plane,,202053,hyper_top,1647216.1,68264.9,405748.6,17355.4,1241467.5,50909.5,,
horror,gold_plane,,202101,hyper_top,553517.1,22662.9,30809.2,1260.4,522707.9,21402.5,,
horror,gold_plane,,202102,hyper_top,622200.1,25457.9,20654.4,862.9,601545.7,24595,,
horror,gold_plane,,202103,hyper_top,619123.1,25365.2,13452.1,465.3,605671,24899.9,,
horror,gold_plane,,202104,hyper_top,693557.9,28398,17804.2,662.4,675753.7,27735.6,,
horror,gold_plane,,202105,hyper_top,713835.6,29186.2,13666.4,531.8,700169.2,28654.4,,
horror,gold_plane,,202106,hyper_top,720811.8,29514.5,13105.1,499.7,707706.7,29014.8,,
horror,gold_plane,,202107,hyper_top,719041,29480.3,17826.2,665,701214.8,28815.3,,
horror,gold_plane,,202108,hyper_top,755442.9,30950.9,12195.3,510.8,743247.6,30440.1,,
horror,gold_plane,,202109,hyper_top,761576.6,31345.6,45103,1882.7,716473.6,29462.9,,
horror,gold_plane,,202110,hyper_top,724949.9,29771.4,38886,1545.1,686063.9,28226.3,,
horror,gold_plane,,202111,hyper_top,703770.3,28927.2,27126.5,1076.2,676643.8,27851,,
horror,gold_plane,,202112,hyper_top,704167.6,28904.2,16512.1,597.4,687655.5,28306.8,,
horror,gold_plane,,202113,hyper_top,882995.6,36429.1,21936.7,911,861058.9,35518.1,,
horror,gold_plane,,202114,hyper_top,786767.9,32538.6,130840.7,5610,655927.2,26928.6,,
horror,gold_plane,,202115,hyper_top,808156.2,33406.2,120008.9,5094.3,688147.3,28311.9,,
horror,gold_plane,,202116,hyper_top,823019.9,34088.9,39476,1676.3,783543.9,32412.6,,
horror,gold_plane,,202117,hyper_top,665936.1,27384.5,22724.1,983.7,643212,26400.8,,
horror,gold_plane,,202118,hyper_top,918894.7,37936.7,34867.9,1428.8,884026.8,36507.9,,
horror,gold_plane,,202119,hyper_top,1287796.5,53866.2,631288.1,27100,656508.4,26766.2,,
horror,gold_plane,,202120,hyper_top,1082931.4,45193.5,416253.7,18077.2,666677.7,27116.3,,
horror,gold_plane,,202121,hyper_top,1039424.7,43092.6,329022.4,13857.8,710402.3,29234.8,,
horror,gold_plane,,202122,hyper_top,1053460.8,43739.1,257194.8,10913.6,796266,32825.5,,
horror,gold_plane,,202123,hyper_top,1055746.9,44332.6,192769.2,8462.1,862977.7,35870.5,,
horror,gold_plane,,202124,hyper_top,981776.1,41100.1,200967.5,8513.1,780808.6,32587,,
horror,gold_plane,,202125,hyper_top,974826.1,41654.4,164360.4,7734.7,810465.7,33919.7,,
horror,gold_plane,,202126,hyper_top,953396.9,39997.3,80237.7,3532,873159.2,36465.3,,
worryness,moistured_bird,,201827,hyper_top,782059.4,31662.8,39227.1,1684.3,,,,
worryness,moistured_bird,,201828,hyper_top,836267.6,33791.2,50179.8,2178.6,,,,
worryness,moistured_bird,,201829,hyper_top,766498.1,31084,61643.1,2652.6,,,,
worryness,moistured_bird,,201830,hyper_top,758675.1,30720.4,48529.1,2056.5,,,,
worryness,moistured_bird,,201831,hyper_top,830470.7,33749.1,96139.5,4189.3,,,,
worryness,moistured_bird,,201832,hyper_top,838640.5,34042.3,85760.9,3767.3,,,,
worryness,moistured_bird,,201833,hyper_top,824802.1,33350.3,33289.4,1439.6,,,,
worryness,moistured_bird,,201834,hyper_top,732554.9,29553,33563.2,1388.7,,,,
worryness,moistured_bird,,201835,hyper_top,748014.5,30257.3,75058.7,3261.3,,,,
worryness,moistured_bird,,201836,hyper_top,758057.9,30543.3,47108.2,2064.2,,,,
worryness,moistured_bird,,201837,hyper_top,723577.1,29006.2,14992.3,637.8,,,,
worryness,moistured_bird,,201838,hyper_top,680260.9,27214.6,13064.1,553.5,,,,
worryness,moistured_bird,,201839,hyper_top,702127.7,28329.5,21568.6,925,,,,
worryness,moistured_bird,,201840,hyper_top,741583.9,29942.2,30770.2,1411.3,,,,
worryness,moistured_bird,,201841,hyper_top,732145.9,29582.8,39080.6,1663.6,,,,
worryness,moistured_bird,,201842,hyper_top,697096.7,28064.6,24741.2,1066.3,,,,
worryness,moistured_bird,,201843,hyper_top,751164.3,31029.3,97629.2,4942.1,,,,
worryness,moistured_bird,,201844,hyper_top,952494.1,38841.8,204599.2,9111.3,,,,
worryness,moistured_bird,,201845,hyper_top,788725.1,31894.8,140622.1,6222.6,,,,
worryness,moistured_bird,,201846,hyper_top,709977.3,28451.3,104443.4,4588.1,,,,
worryness,moistured_bird,,201847,hyper_top,667001,26882.9,89900.1,4009.4,,,,
worryness,moistured_bird,,201848,hyper_top,706926.3,28846.3,137556.2,6262.2,,,,
worryness,moistured_bird,,201849,hyper_top,879793.2,36069.5,225001.1,10065.5,,,,
worryness,moistured_bird,,201850,hyper_top,901487.6,37330.8,265406.7,12134.9,,,,
worryness,moistured_bird,,201851,hyper_top,1192999.9,50281.9,457306.9,20837.2,,,,
worryness,moistured_bird,,201852,hyper_top,1499459.1,63427.9,703411.6,31561.6,,,,
worryness,moistured_bird,,201901,hyper_top,1528196.3,62749,214932.3,9350.8,,,,
worryness,moistured_bird,,201902,hyper_top,648262.5,25731.8,35078.7,1509.7,,,,
worryness,moistured_bird,,201903,hyper_top,649134.6,25783.7,39747.4,1759.4,,,,
worryness,moistured_bird,,201904,hyper_top,633315.3,25258.2,63498.5,2798.9,,,,
worryness,moistured_bird,,201905,hyper_top,665987.7,26516.3,38761.5,1680.6,,,,
worryness,moistured_bird,,201906,hyper_top,731143.9,28942.2,34569.1,1472.1,,,,
worryness,moistured_bird,,201907,hyper_top,717945.1,28291.9,17401,732.3,,,,
worryness,moistured_bird,,201908,hyper_top,676959.1,26709.7,19382.5,810,,,,
worryness,moistured_bird,,201909,hyper_top,702909.6,27880.6,42773.7,1960.6,,,,
worryness,moistured_bird,,201910,hyper_top,741017.4,29278.4,26436.5,1198.7,,,,
worryness,moistured_bird,,201911,hyper_top,701440.3,27613.7,21367.6,902.4,,,,
worryness,moistured_bird,,201912,hyper_top,689730.3,27221.7,54778.9,2299.5,,,,
worryness,moistured_bird,,201913,hyper_top,676626,26660.1,73805.8,3096.2,,,,
worryness,moistured_bird,,201914,hyper_top,741377.5,29319.4,32380.9,1358.7,,,,
worryness,moistured_bird,,201915,hyper_top,707955.5,27995.8,11918.5,488.9,,,,
worryness,moistured_bird,,201916,hyper_top,733679,29127.2,13409,543.3,,,,
worryness,moistured_bird,,201917,hyper_top,629945.6,24948.4,10661,452.7,,,,
worryness,moistured_bird,,201918,hyper_top,692153.3,27460.7,13633.9,559.9,,,,
worryness,moistured_bird,,201919,hyper_top,623270.6,24745.5,10635.6,419.3,,,,
worryness,moistured_bird,,201920,hyper_top,564227.3,22379.4,11758.3,457.6,,,,
worryness,moistured_bird,,201921,hyper_top,593308,23897.1,88014.5,3723.7,,,,
worryness,moistured_bird,,201922,hyper_top,661150,26611.3,44349.4,1882.8,,,,
worryness,moistured_bird,,201923,hyper_top,834118.7,33276.3,41048.6,1723,,,,
worryness,moistured_bird,,201924,hyper_top,842633,33657.3,116321.1,4867,,,,
worryness,moistured_bird,,201925,hyper_top,897845.6,35918.7,116258.4,4850.4,,,,
worryness,moistured_bird,,201926,hyper_top,848913.5,34102.3,103364.1,4411.4,,,,
worryness,moistured_bird,,201927,hyper_top,915307.4,36487.3,49824.1,2071.3,,,,
worryness,moistured_bird,,201928,hyper_top,958763.1,38413.5,107591.1,4804.4,,,,
worryness,moistured_bird,,201929,hyper_top,874919.5,34928.5,80512.9,3446.8,,,,
worryness,moistured_bird,,201930,hyper_top,873487.7,35337.4,95090.9,4357.5,,,,
worryness,moistured_bird,,201931,hyper_top,977035.8,39172.6,83975.8,3515,,,,
worryness,moistured_bird,,201932,hyper_top,983846.2,39338.5,86689,3689.3,,,,
worryness,moistured_bird,,201933,hyper_top,967138.9,38524.6,53730.8,2216.3,,,,
worryness,moistured_bird,,201934,hyper_top,1003170.6,40325.1,193112.5,8234.2,,,,
worryness,moistured_bird,,201935,hyper_top,945909.2,37979.7,193463.1,8269.4,,,,
worryness,moistured_bird,,201936,hyper_top,884670.8,35187.1,61692.1,2579.4,,,,
worryness,moistured_bird,,201937,hyper_top,843882.3,33463,16934.6,681.1,,,,
worryness,moistured_bird,,201938,hyper_top,816685.9,32401.8,37711.9,1563.9,,,,
worryness,moistured_bird,,201939,hyper_top,849750.6,34323.6,147343.6,6546.2,,,,
worryness,moistured_bird,,201940,hyper_top,908639.6,36603.1,100314.5,4515.9,,,,
worryness,moistured_bird,,201941,hyper_top,882243.3,35095,79330.2,3441.2,,,,
worryness,moistured_bird,,201942,hyper_top,847501.4,33667.8,43957.2,1900.2,,,,
worryness,moistured_bird,,201943,hyper_top,837459.3,33141.4,13051.6,539.7,,,,
worryness,moistured_bird,,201944,hyper_top,1003370.7,39795,25277.2,974.3,,,,
worryness,moistured_bird,,201945,hyper_top,1010976.8,40830.8,120380.4,5488.4,,,,
worryness,moistured_bird,,201946,hyper_top,873729.8,34941.2,65108.4,2747.6,,,,
worryness,moistured_bird,,201947,hyper_top,825433.2,32789.2,67462.5,2907.1,,,,
worryness,moistured_bird,,201948,hyper_top,875146.8,34893.7,120642.6,5064.8,,,,
worryness,moistured_bird,,201949,hyper_top,1061439.4,42571,195969.9,8282.9,,,,
worryness,moistured_bird,,201950,hyper_top,1056854,42554.8,271109.2,11597.9,,,,
worryness,moistured_bird,,201951,hyper_top,1273763.3,52021.1,428805.2,18566.8,,,,
worryness,moistured_bird,,201952,hyper_top,1520252,62585.6,590066.2,25577.1,,,,
worryness,moistured_bird,,202001,hyper_top,2140789.3,87317.7,167454.6,6967.6,,,,
worryness,moistured_bird,,202002,hyper_top,823509.6,32438.9,29612.1,1242.6,,,,
worryness,moistured_bird,,202003,hyper_top,812373.6,32050,22965.8,942.5,,,,
worryness,moistured_bird,,202004,hyper_top,790364.7,31151.7,17330.9,658,,,,
worryness,moistured_bird,,202005,hyper_top,817737.4,32314.5,23322.4,949.6,,,,
worryness,moistured_bird,,202006,hyper_top,917679,36264.8,53157.2,2195.9,,,,
