draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta1.1,beta1.2,beta1.3,beta1.4,beta1.5,beta1.6,beta1.7,beta1.8,beta1.9,beta1.10,beta1.11,beta1.12,alpha,noise_var
3115,208.4001828018792,0.9145168496292702,0.09639360725096661,4.0,15.0,0.0,-199.97605439681513,0.39147020893094364,0.38407211525799534,0.6504812991922186,0.6066900013434356,0.4694855813409131,0.26723391163926724,0.28411823290995697,0.4306366297723104,0.5218278184058818,0.5475739187238953,0.381887289332579,0.46927700010449325,0.5553495355971957,0.018489335157789822
3116,214.87478353046544,0.8981673719590784,0.11776663328442276,4.0,15.0,0.0,-207.24803882205563,0.35720569091578486,0.3629512950751927,0.5366148775466467,0.4660482107095,0.4285527738094851,0.2354425687213081,0.2629753922655638,0.3813812458957416,0.33632999983822,0.5369971790328922,0.36609128772872035,0.3900758193083939,0.5923092989505039,0.014280093888828404
3117,218.64886659636917,0.9809050925744327,0.052221017393700386,5.0,31.0,0.0,-213.23263092353946,0.5901208489340911,0.5902147182679081,0.7858247543453998,0.6494125911237322,0.7311885797840196,0.4420643787273288,0.46377359414234415,0.5405006849610424,0.605602544902518,0.7279412000906125,0.6537508596246545,0.6727937269177791,0.37405084384549064,0.01819891841840482
3118,212.17791841269067,0.9318003979209618,0.20985579023658457,4.0,15.0,0.0,-204.7047482839556,0.32924101390666505,0.3904722082829266,0.520857071446503,0.4180447878534276,0.5887261079652262,0.2537211600425766,0.2610659171093181,0.37699740710253143,0.3937626344906285,0.5620278904608023,0.42268736956338027,0.5065931796957194,0.5846157172216698,0.015286227842112303
3119,208.19816588939432,0.9722375272806015,0.09639360725096661,5.0,31.0,0.0,-201.1475959722953,0.44540867013416174,0.4203899370184126,0.7126147744857843,0.6447790530971926,0.51996302274187,0.3119330277127913,0.3240110065090051,0.48006333600046874,0.5409221423960813,0.5964917153989144,0.4109047512151651,0.5438477129493986,0.48966863318858267,0.014536844662681509
3120,215.21558577388913,0.9988092762906084,0.11776663328442276,4.0,15.0,0.0,-208.31617185804558,0.2875049032095165,0.31134506840253223,0.5109737555722541,0.40657568540949934,0.5023828498170815,0.2904153775202685,0.28957033806923677,0.39255058405542365,0.4555814219524093,0.5005383922548233,0.348097537555661,0.4189192647167616,0.6092078800012346,0.016088418988510662
3121,225.31113039219835,0.9957391231391707,0.052221017393700386,5.0,31.0,0.0,-213.44900953480598,0.5963658169048046,0.6349892393755325,0.79202362589727,0.7194077527842496,0.7350726608009566,0.5629070172580632,0.5587084585092318,0.6869202643212897,0.657450341355473,0.8174251864050854,0.6446804845083555,0.6648127115969032,0.330568219216323,0.01519870359123701
3122,212.74376604175055,0.994653109325545,0.20985579023658457,3.0,7.0,0.0,-204.71036866244762,0.3775612042143514,0.3310186565340409,0.5731896401113415,0.49790927178754213,0.4016675877397978,0.31844340526802917,0.3185653150014102,0.37222987846716105,0.4023765988638537,0.5127302180361519,0.3933078547632412,0.36900152423245497,0.5945258917070964,0.013031748018648004
3123,217.89491368672333,0.9971842864215865,0.09639360725096661,4.0,15.0,0.0,-200.8862919349808,0.4670300984439617,0.4419499326385284,0.6669591969240716,0.508439431018485,0.5982999649881707,0.43117662524925165,0.315550277671758,0.4947853992357434,0.46001126779669016,0.609570992765009,0.47876475608861474,0.5082556898025232,0.4963009302005311,0.012459163788260204
3124,210.9654726961784,0.9272399172396061,0.11776663328442276,3.0,15.0,0.0,-205.91671921732123,0.4031454506805598,0.2929547996180359,0.5499089806505184,0.5186585543297264,0.45342449976919375,0.2843962703592689,0.2575487180773235,0.3722105557419961,0.32343811087304974,0.5743979291231525,0.38048304100624625,0.39126776325754764,0.6048507947263362,0.01653885707257032
3125,221.4286049579934,0.9204867050839722,0.052221017393700386,4.0,15.0,0.0,-218.23266534070387,0.6549580181574768,0.5283245685712166,0.7728189073973384,0.6656960308798265,0.7411225152855617,0.5210577445218908,0.532717940128848,0.634367401829558,0.6651027124821748,0.7730073841961153,0.6487822706563778,0.7263227380246735,0.34268289408507885,0.014506736097818584
3126,217.11359165464972,0.6177958034627691,0.20985579023658457,3.0,15.0,0.0,-207.05171007032635,0.3487866067783628,0.32536482564716007,0.5268825987201989,0.4217665031720843,0.41359771216556096,0.2855042650294533,0.2573796566385072,0.3824326951013437,0.39485072888179956,0.4770974071844943,0.3652990864450007,0.3961661225801664,0.6053270573649523,0.013102973968782508
3127,219.9347341942144,0.1526574160792019,0.09639360725096661,5.0,31.0,0.0,-209.0335534420379,0.4683545645049906,0.4606941510413891,0.6634776665567713,0.5454788806422938,0.6087762714257526,0.3593848873556029,0.3871357842727535,0.5792096965854787,0.5495008823731409,0.6794627699420094,0.47304120712882036,0.5795535169382899,0.46497204808209447,0.015535977105675646
3128,211.60680761313023,0.9861210012079005,0.11776663328442276,4.0,15.0,0.0,-202.86653591816636,0.2901924154517062,0.3598672536934961,0.5359893723690098,0.3711991586304198,0.5122813979189413,0.28993033478236435,0.3037393271717877,0.4191162792755131,0.49814050285065703,0.4919850476306231,0.42114418758212147,0.46685595061892504,0.5858610598612142,0.017741021169952402
3129,223.7417615279776,0.9997423806750237,0.052221017393700386,6.0,127.0,0.0,-216.61178371991727,0.5514533637213577,0.5662230290849767,0.7426740894866714,0.7090417137797823,0.6540882117069514,0.5152204879137612,0.48548514754491523,0.645936883687344,0.6142566594500829,0.7433077423255607,0.6336558547541222,0.6364303707245107,0.3745841880813922,0.015381055341441711
3130,217.1208016467475,0.8931096961012902,0.20985579023658457,3.0,7.0,0.0,-210.78473591082425,0.2894055217528464,0.3368127240261524,0.5048203743243049,0.42094408420316104,0.5108227800146906,0.25033821841792153,0.2727733551103837,0.34415916080018066,0.3716851137838984,0.5423319227097169,0.38480035753999975,0.416938734002738,0.6090094326996214,0.013522746892226874
3131,221.01065250468722,0.8498960520701927,0.09639360725096661,4.0,15.0,0.0,-214.838604321492,0.5052615051873511,0.4877854659253417,0.6460652049670255,0.5692182411851033,0.5891653331261606,0.4451618443327478,0.40389650548595923,0.484847986301218,0.5300821305986718,0.6475399361515454,0.5949573284673805,0.5539652654248698,0.45851882697531826,0.014196590561398962
3132,212.91625117163136,0.9618022821823932,0.11776663328442276,3.0,15.0,0.0,-204.39763938734166,0.3101397918566366,0.33009789760115044,0.5026091762435108,0.42563010010998825,0.5275316593659254,0.28230063963647295,0.24242820874057355,0.4950152825062056,0.4117370510468583,0.5562378741658929,0.435388606721535,0.4640071807129171,0.586588738493021,0.016868647515208727
3133,223.54806124425255,0.919296289577859,0.052221017393700386,4.0,31.0,0.0,-216.50381071558706,0.5303879743131076,0.5684013066703983,0.7729291120308616,0.6744214702034043,0.6842251889637673,0.4946730685566016,0.5013037640643947,0.6725894156738346,0.6236407451312973,0.7521042313633821,0.5947756481050889,0.6528522504869311,0.38332332580244766,0.015244939045720865
3134,217.07252756650496,0.8381437298351214,0.20985579023658457,3.0,7.0,0.0,-211.10450484726374,0.30027021473950255,0.3200425104137926,0.5078279730020933,0.4496050670939858,0.4682761524357672,0.2511965412396814,0.2582173682250666,0.3943160448037855,0.4199091124149307,0.48846293518830336,0.3488372218056412,0.411109417657514,0.5983591921607729,0.013511820126766893
3135,216.78705479140464,0.46726011604391676,0.09639360725096661,4.0,15.0,0.0,-210.42551704865053,0.5503804849696645,0.5084516527017908,0.6109930296369427,0.5751650699050941,0.599867020274307,0.43843589340901445,0.3890007340170026,0.5472856401560212,0.5250571067381828,0.6424757867848317,0.5811353377546952,0.5859219559370971,0.44076344549218033,0.012609131737258986
3136,216.38767081027157,0.7570055433046649,0.11776663328442276,4.0,15.0,0.0,-207.56558660325834,0.3532678947083843,0.4044380883389153,0.5661444974609119,0.48140423542267446,0.48316364097457654,0.32662189763300087,0.37493474870942023,0.40735358339002703,0.4268564026583378,0.5440060209007892,0.3802796706137188,0.4265568716315233,0.5486531913093193,0.01607239996584514
3137,220.56270410165254,0.9988346575108057,0.052221017393700386,6.0,95.0,0.0,-215.71835112194123,0.7294078507657352,0.7464398497952958,0.9297448255336264,0.815782792361275,0.857056057609507,0.6592509338009778,0.6666095695440224,0.8970677493908098,0.7913241539398824,0.9206256056383169,0.7636571339296314,0.8727784799743221,0.2031258361175385,0.014326196004757727
3138,210.3781782424957,0.8093027052980897,0.20985579023658457,3.0,7.0,0.0,-207.09552533354835,0.2565707741101806,0.3518930338032025,0.5282128327211315,0.42436766545386745,0.46876878846563846,0.32031146440718566,0.18145609540538915,0.39217479529878596,0.4018834065057333,0.5189109543518106,0.36640668255278785,0.44731353363773657,0.6220080108198016,0.013041645641734274
3139,217.9206426175955,0.7237447706181177,0.09639360725096661,3.0,7.0,0.0,-213.65402445948502,0.5208234002440228,0.49895174589833813,0.6234075873131935,0.5495281818601692,0.6091646740474396,0.4839650540195177,0.40848056491370754,0.5605395791062355,0.5438766315610054,0.635576651138256,0.5847498662254348,0.585986770307535,0.4553610336620321,0.012709191296373183
3140,216.52307159071702,0.900882518826948,0.11776663328442276,4.0,15.0,0.0,-212.06230411629505,0.4124600940401806,0.3699023191918203,0.5740923663365651,0.44682015144222764,0.4973650175477681,0.3370296510778114,0.2937925881823357,0.4911571369695284,0.4014768788785882,0.5082177024100446,0.4215655619513118,0.4825944484589925,0.5545387049550619,0.016214780937489043
3141,220.7436227972778,0.9996072708987478,0.052221017393700386,5.0,63.0,0.0,-215.56813882758235,0.714907506094214,0.7244708092178664,0.9343327307464339,0.8557161318049977,0.8806929356341766,0.6923143205651668,0.6640916954886655,0.6639985652481354,0.7861460337315413,0.9055678322826209,0.7905486038642404,0.7475946566777065,0.2169374797694063,0.0154180904044865
3142,209.99935080894124,0.8010221442330657,0.20985579023658457,3.0,7.0,0.0,-197.4615583591877,0.2510694005077333,0.30905909023404704,0.4879841846771971,0.49498160712761696,0.4927288575190659,0.2925046326891762,0.26086624752826065,0.39101128585734185,0.38537840429493586,0.4994695344412167,0.33861574050578724,0.3137652123504743,0.6203247556982975,0.01521247662177436
3143,218.95958151595534,0.015607045383820586,0.09639360725096661,5.0,63.0,0.0,-206.9253113522917,0.5038183223249103,0.5444144226438385,0.6896766162693581,0.5513162484817257,0.6612142120386165,0.4882201065925811,0.43637396412965984,0.5868978995367486,0.5207266421760306,0.6178880933360166,0.5615106084303186,0.563871545441681,0.44395380502840937,0.014492618339381477
3144,215.04584712553816,0.9755777173303082,0.11776663328442276,3.0,15.0,0.0,-208.66581178726014,0.40480815707528134,0.4095790314428664,0.5438702743664362,0.43108593540010354,0.4745006385199078,0.30371926491821977,0.33325114527283256,0.44147255817296793,0.4765970273798581,0.6296752262674544,0.40851416355538434,0.534569089005869,0.5488045548199498,0.016510274196176525
3145,218.6115066377592,0.9206238956143166,0.052221017393700386,4.0,15.0,0.0,-212.6909048591667,0.6908906517126621,0.7219526062377246,0.9483643278659765,0.7775837426785824,0.8918242183484713,0.6504634603635244,0.7194341847553305,0.7036935327196865,0.8284484862056006,0.9522278175718224,0.7191016440589727,0.7692205691586164,0.2282338370595173,0.015193005848126414
3146,209.9444750511977,0.9271509348687331,0.20985579023658457,3.0,15.0,0.0,-199.5846703105678,0.32430600255722764,0.2785139863933443,0.5496737577047045,0.3787312935995193,0.3941312862855264,0.3046699589033145,0.24513726442000952,0.3426006151058349,0.46839007777205255,0.545495639965525,0.37907614078672336,0.3740192433228849,0.6109099625212331,0.013938669829926554
3147,217.56319498923926,0.24248236003840443,0.09639360725096661,4.0,15.0,0.0,-211.7479974519162,0.49974626330541183,0.4895761507672733,0.6891942982624445,0.518286387605375,0.6622552534314031,0.5050979541284628,0.468254967442847,0.5763316647198747,0.5322546631557382,0.637400277583534,0.5721974776885497,0.5921860069066658,0.4480984300509612,0.01518924740119456
3148,212.1283442158802,0.6457527769746829,0.11776663328442276,4.0,15.0,0.0,-204.23564553204548,0.3211121097614043,0.3376471048007308,0.5907635362569338,0.5278145705635156,0.5527736419670967,0.3304423436202135,0.27637276036900027,0.4120255912473059,0.3788092300305798,0.4891271906359108,0.45190078797409755,0.3814178924523442,0.5821388400455241,0.017872389935629805
3149,221.00263158926865,0.989794804022707,0.052221017393700386,4.0,15.0,0.0,-215.94220843680614,0.7504256686262503,0.7212428515852175,0.9209393562183402,0.8833034244521316,0.8512833313239109,0.6743000069601868,0.6117638867581475,0.8379136860640236,0.7300436663687377,0.8731750930672928,0.8147078920266912,0.8040752722330643,0.2125471704305865,0.014014586915381419
3150,212.54537279964217,1.0,0.20985579023658457,3.0,15.0,0.0,-204.40640210576632,0.34703549751878976,0.390803733382417,0.5237829362805547,0.52285967103394,0.4939693302322705,0.2527743723403617,0.27793665672405576,0.449749553200605,0.3371580710172933,0.49441046645994785,0.4135907714805192,0.4566511233206221,0.5950325529940911,0.017968466989644466
3151,218.10170530199647,0.8118377205055852,0.09639360725096661,4.0,15.0,0.0,-208.05490806001094,0.470271035302874,0.4955421827935586,0.7328078903705544,0.5353206163602928,0.618191358956929,0.3523420584581481,0.44124443429466614,0.4823862278072852,0.5209486389030256,0.6966821927087153,0.511988406612852,0.5153669991366184,0.4603123816061737,0.016346846963530084
3152,213.99056564523946,0.9995663594725882,0.11776663328442276,4.0,15.0,0.0,-207.58000339044884,0.33662218828067575,0.38187391947837523,0.49065074714296725,0.44730822752294114,0.45323407178674113,0.2575645909225406,0.3261963517562514,0.3561609061504088,0.39692419567990916,0.5372974738714518,0.3514565533821733,0.4931752488227515,0.5976204712832256,0.017259186968369256
3153,216.15868594083915,0.9708163271378152,0.052221017393700386,4.0,15.0,0.0,-210.30041992735337,0.7155604393898215,0.6650236434145786,0.8908742628208303,0.900865585464865,0.8387957743022563,0.6961064383133099,0.6884457776612054,0.7731081849605239,0.7121631335822751,0.8369669594314563,0.8349506350406163,0.7924047165316038,0.22508974331356854,0.013435405515418363
3154,211.52636155095604,0.9092574339580872,0.20985579023658457,3.0,7.0,0.0,-202.7284782723711,0.3721509611104389,0.3279219725929854,0.654237051601805,0.4727986856791072,0.46960945074581045,0.2427808974200246,0.27075505129006966,0.42738981795647235,0.34783192298853166,0.5061513899153082,0.39538511236181634,0.44836477878674136,0.5870133811164108,0.018304520914641697
3155,216.1089739139896,0.9933019455850958,0.09639360725096661,4.0,15.0,0.0,-208.67026355358496,0.48384051877544854,0.465190468338057,0.6238121728664573,0.6227628454958042,0.6368698932243212,0.493314146536195,0.3890447676962713,0.5273613547685284,0.5219922290022777,0.596260070169837,0.47334695136287297,0.5610387088244908,0.45778556660923514,0.017913665758867423
3156,218.19111040493965,0.9979080770743072,0.11776663328442276,4.0,15.0,0.0,-210.16472674831502,0.3854674044364305,0.3679382178329117,0.546166077791679,0.48689770121374304,0.4976994842961987,0.33183076014378754,0.27385981161043776,0.45133647719653663,0.45436388625830504,0.5337173036497729,0.38396484979061357,0.4022435198559001,0.5761842050074716,0.016098354651342087
3157,223.06898212916724,0.9826025961051619,0.052221017393700386,4.0,15.0,0.0,-209.24655607816646,0.6608654686328133,0.7433203119637853,0.9278795016869307,0.7522230907932551,0.8150122875533936,0.5943634195956172,0.6074246238354899,0.7690163264246063,0.76260495561976,0.8911206439137767,0.7206127119849399,0.7939230912252822,0.25178148333630734,0.013780764492533005
3158,212.44434488965632,0.7701348920615934,0.20985579023658457,4.0,15.0,0.0,-199.2574598557206,0.3899697364157619,0.4207137660625491,0.4972497349989272,0.49061835011757793,0.5511482122793817,0.3989239768302869,0.3645419491432707,0.4265129954783782,0.5263719083679811,0.6289440831059309,0.389541634611393,0.4697802305507794,0.5379875221842967,0.017824396148675887
3159,219.3536265785667,0.8927956872530054,0.09639360725096661,4.0,15.0,0.0,-211.90760291788288,0.458072641629402,0.4819275898139175,0.6589459094418876,0.5652866867770608,0.6472599055079287,0.4272893716181675,0.4328030718366164,0.4822822418420963,0.5284302083107774,0.6338597289507265,0.4536761939528868,0.5135907904315752,0.4666011648966861,0.017247369310218346
3160,216.916320757893,0.8606226625913874,0.11776663328442276,3.0,15.0,0.0,-207.85625412467698,0.33111544566112483,0.35284955876398194,0.5399835047148667,0.4318246396567411,0.5316920132302916,0.2630941231566571,0.34795652837290925,0.4253120986642561,0.4670285279217706,0.5761429780919104,0.41374241122902067,0.46189452415378296,0.5747519656773159,0.012837484381882872
3161,222.36949951519352,0.9968287577483541,0.052221017393700386,6.0,127.0,0.0,-218.05474752834448,0.566254975475316,0.6483490303373003,0.7873375683328305,0.6572944030461694,0.7425931996104914,0.49920654789168384,0.5076292258137447,0.6604207115774836,0.6781021291744468,0.7973067117257454,0.6220146825088896,0.6866523218583926,0.34676567240588313,0.017192213910276283
3162,212.31103070019606,0.14188504858890189,0.20985579023658457,3.0,7.0,0.0,-205.52149979168163,0.3827779249350015,0.430034937062279,0.5185653906158496,0.4762436984048699,0.518490280041808,0.43797315485472904,0.35695255768807704,0.4508525266410972,0.5056373090816292,0.6163902740751537,0.39995764079470475,0.47864198889035026,0.5472768054997692,0.017948882978894187
3163,219.87654699976383,0.6504949389621072,0.09639360725096661,4.0,15.0,0.0,-213.51622278566919,0.4603911009920499,0.4759696903277632,0.6711255015120673,0.5598035626897279,0.5888929154253089,0.4124878510034076,0.4166182619838974,0.4887590475428718,0.5328972759023972,0.6027087688262035,0.47924576617689174,0.5240973618149436,0.4649672038746527,0.01786342879173115
3164,216.95342454488912,0.9831235137636364,0.11776663328442276,4.0,15.0,0.0,-212.36635644272144,0.40808742545767,0.4009315453921074,0.6004520326215415,0.5213637410841074,0.4909210830129975,0.36253546536179954,0.26318085350171827,0.4189075569193967,0.4000176442691178,0.5402719028186644,0.4362080429047618,0.4407110576881303,0.5637989129008816,0.012879049888774497
3165,218.78297868031015,0.9905048419376049,0.052221017393700386,5.0,31.0,0.0,-215.58935259474939,0.5534904356808351,0.5278990209702875,0.780147344964517,0.6965018534857572,0.7499184352735698,0.5632827613595884,0.5218090290579273,0.5604277520486091,0.5894982699879041,0.7008773552423342,0.6359340889443068,0.6080157373087351,0.3758678909000376,0.0173044076424068
3166,213.55569920472837,0.20814346314480156,0.20985579023658457,3.0,7.0,0.0,-207.69568284528566,0.37150156732016654,0.4216087729976321,0.5163539163619997,0.48362574273041803,0.4856998219835981,0.4141328803424523,0.3648517146551452,0.4407584992405701,0.4748747049708432,0.6088628394868248,0.4110845293190367,0.47718057286612137,0.5563023041171049,0.01812483130184354
3167,212.05101941822818,0.9144666853492558,0.09639360725096661,4.0,15.0,0.0,-203.4493234815494,0.43093005684199726,0.5399636906466188,0.655330778002081,0.6686288755208315,0.652372057922715,0.36520488154112396,0.4131101221109455,0.4889396581686026,0.5730050170325772,0.5744361058529461,0.5442237997988946,0.5185875212495683,0.4467405788570827,0.017031940075883968
3168,218.0271534986532,0.8121996047770942,0.11776663328442276,4.0,31.0,0.0,-212.84986128142705,0.3704116109460597,0.353814390375389,0.553544585615643,0.4344554739545907,0.45559096314849107,0.2533078206014785,0.262400592283148,0.3954487438981452,0.357421981641062,0.5298609732922065,0.38859204581255713,0.4061897226902002,0.6093622065439518,0.01322429572601004
3169,219.97161778903757,0.8525915013908222,0.052221017393700386,5.0,31.0,0.0,-212.44234107743435,0.5686814198224455,0.6502656843670807,0.772218326181562,0.6279037834836058,0.6793461862744214,0.4774158624648656,0.47756496709744284,0.5907386843414033,0.6229083200776214,0.7931771825326225,0.5847128946185232,0.6208675938831454,0.38563317280612475,0.016819758044387952
3170,212.1952791985049,0.16463901195240982,0.20985579023658457,4.0,15.0,0.0,-206.49349840613505,0.35244088583023186,0.4301989654881937,0.5339572958572641,0.44714997354420816,0.45503372977242673,0.4121838058381521,0.35727467703220306,0.44044071528632894,0.46116593532537753,0.6161788758066647,0.41924039941150615,0.4743366050222318,0.5603954524118139,0.018157762633209867
3171,216.08270621482174,0.9909055621635556,0.09639360725096661,4.0,15.0,0.0,-206.94824296960877,0.5223808651871628,0.4260283347711462,0.670369838732753,0.49357951476908585,0.6004884629839918,0.44072765658865704,0.4164449084906214,0.5757930307657446,0.5172617549543252,0.7166391532662465,0.531562876969231,0.5536644940527664,0.46958179888078755,0.017720818759988842
3172,216.56790063536002,0.9329545069825923,0.11776663328442276,4.0,15.0,0.0,-212.5905462759303,0.2942551303198516,0.28077282034936973,0.5099417798406215,0.4451067945504454,0.48008668761403506,0.28553181740913275,0.2653095637330629,0.3754684552183001,0.4333715017958706,0.5119414480456951,0.3811215922275477,0.4038723323787748,0.6175627338280708,0.013857867958665343
3173,219.0085382334694,0.8665903182096922,0.052221017393700386,5.0,31.0,0.0,-215.10876842377465,0.5632640371504131,0.5113820539859603,0.7423768133594985,0.7175761213891492,0.7038733148957984,0.4954363768524287,0.5315176591409514,0.6651671088534841,0.622990199902335,0.7107738022607288,0.665866843209341,0.6244514982663542,0.3898157154772317,0.01604261854099576
3174,208.87528745597666,0.11627000282064148,0.20985579023658457,2.0,7.0,0.0,-204.09890668838557,0.3680106802522245,0.47167074763883915,0.5432398979145971,0.45046969083400046,0.4579278210111683,0.4453505869043633,0.36965086778051653,0.4539680484460109,0.4776633794978148,0.6139180550198027,0.42631702031324104,0.4597860387305298,0.5536455939490169,0.01843798478309147
3175,218.7724220590306,0.9691993531583305,0.09639360725096661,4.0,15.0,0.0,-212.74006298976082,0.4792683713878605,0.5755240544675922,0.722028362358366,0.6684973010789339,0.6655946738392122,0.4452012007330869,0.42032710058338574,0.5179657459724253,0.5480776763225564,0.6553892990743835,0.5236654886552705,0.6076161588514205,0.4226135881185619,0.01733733340347226
3176,213.94419551644975,0.9050112464164732,0.11776663328442276,4.0,23.0,0.0,-210.70175119405818,0.30693870665533995,0.27495858145923463,0.4790388211183252,0.4402578635716583,0.4512196014362947,0.2850781210296649,0.28120844567940706,0.41922036584681815,0.4292245239085147,0.5721902002484788,0.3738079527971177,0.397519121641352,0.5964840815589625,0.013403278279049318
3177,212.45948010428882,0.9973158784180972,0.052221017393700386,4.0,15.0,0.0,-207.03423685899895,0.5358890798365685,0.4624892251863025,0.7518858094166438,0.7487239345531971,0.6914003317575712,0.4634314011401975,0.48961279575861094,0.6378501852341354,0.6303601829148172,0.6998319021729185,0.7058407667046454,0.6768410230197129,0.39252416197819356,0.016190484735809037
3178,211.6298257048106,0.15073600159805375,0.20985579023658457,3.0,7.0,0.0,-205.8072524005261,0.35998433448607225,0.48406289891999815,0.5460625855359796,0.45708323551716035,0.46854552065124866,0.42184386090157455,0.3508139717890672,0.47852367105610744,0.47147894605559254,0.5883849265493322,0.44290262035843225,0.46347266893526573,0.5487223812608787,0.01826487900899482
3179,218.31726988149876,0.07445472434159696,0.09639360725096661,4.0,15.0,0.0,-213.75009993522602,0.49648904539311955,0.5910384328337132,0.7250069793590304,0.6663235620359954,0.674202730111555,0.4374021639165608,0.41861018049761933,0.5372989418866394,0.5317650461316106,0.6554551527295807,0.5263712694498449,0.5974211737773947,0.4222092561553261,0.01761912461894127
3180,212.72547062304315,0.9630071128071769,0.11776663328442276,4.0,15.0,0.0,-206.1953872458388,0.2438893297238924,0.3059798175760165,0.5486743221006415,0.41190201367651674,0.46113901581287436,0.273297028522465,0.24348399870615298,0.3368336454771164,0.3789263506997756,0.43725798198297955,0.38880298240417627,0.38102946429582013,0.6261140214656604,0.013772704139228015
3181,213.327517546842,0.9863505073497243,0.052221017393700386,5.0,31.0,0.0,-205.5170896976997,0.5897048103255124,0.6187583407241073,0.7537010068345266,0.5782267809929537,0.7027141368319115,0.4170881230528107,0.5065543613878799,0.5837783158047583,0.6144488717671883,0.7914190350138892,0.52686354336733,0.582886056004656,0.4032741894707483,0.019704221526487268
3182,211.2770612888218,0.10735771737812679,0.20985579023658457,3.0,7.0,0.0,-204.41193742311208,0.35847211163687487,0.49357112607512654,0.5498320673483698,0.479140995524084,0.48984653071755563,0.43015240169458796,0.3487300677062754,0.44105914168994215,0.4689936016756719,0.629038939991053,0.437555448736599,0.455057721105941,0.5482689556081173,0.018383707846581047
3183,218.89781408426092,0.07401066720451392,0.09639360725096661,4.0,15.0,0.0,-207.7691830837309,0.5127384345294422,0.5283093726596095,0.7051054599906641,0.6582007776478519,0.6484669021484857,0.4487875073427941,0.50375015188255,0.5130651714718031,0.6102585872967035,0.6521529452581961,0.5404596095264367,0.5416618216189377,0.44193473859677634,0.016335075740514054
3184,208.3790317364231,0.9490816057607397,0.11776663328442276,4.0,15.0,0.0,-203.24960927571402,0.4281951048341532,0.37587170834671013,0.5455799368486226,0.48075242315948513,0.48101427913624717,0.25085801246586487,0.21774748520296563,0.3179101499138403,0.4062603164693716,0.4755423761470315,0.3251028346246438,0.35296196640855726,0.6097583588295027,0.01688062419098701
3185,215.03326657396863,0.9977705406135818,0.052221017393700386,5.0,31.0,0.0,-209.48133677822227,0.5755440392416972,0.6198408385072696,0.7222209070416086,0.5826070684736353,0.7077576699493182,0.4553368028394892,0.48464990019166604,0.583449947025999,0.6308555307554572,0.7818736347775304,0.5235979132487381,0.5845461411036543,0.3923641260829499,0.020025064215532566
3186,208.81935531882905,0.5877217358118284,0.20985579023658457,3.0,7.0,0.0,-204.96097348221218,0.35419688554846457,0.4930215313003899,0.549788964965239,0.49923549994928695,0.4893580040178269,0.44453353572969806,0.3736064441812813,0.45638830341237346,0.4629299457302274,0.6555819940103111,0.4221402272381458,0.45692027513109906,0.5103640325521964,0.018917980879586526
3187,220.0919325923407,0.20629727997297018,0.09639360725096661,4.0,15.0,0.0,-211.29283558724626,0.5159002517510747,0.5693790607986846,0.7794854910446642,0.614079464645377,0.6563099927618725,0.43799708542866,0.39457585665177924,0.5907807921821234,0.5477389714803403,0.7338180649655418,0.5397682203988534,0.6014927055104832,0.42158287177287695,0.015224928361415042
3188,213.32228050036815,0.998896291119911,0.11776663328442276,4.0,15.0,0.0,-202.58208356504426,0.34931987503820006,0.37354828279793706,0.505821540281721,0.47198995080346673,0.4821244537205891,0.23104117614610042,0.21975065324822815,0.34046838192181944,0.35291279806977627,0.52703896209707,0.32910125267207957,0.4200289139873951,0.6190504269951107,0.017033811266219896
3189,218.86172177207223,0.9954639203062506,0.052221017393700386,5.0,31.0,0.0,-206.43141370606196,0.5247975353439251,0.48826824058647017,0.7820031873733366,0.6861864512099445,0.664045681432057,0.5213215776671398,0.49043883621521484,0.614926006917538,0.5892838757200607,0.6971455306402894,0.6757832528502422,0.6779497512313044,0.3848398720141083,0.014894460321015233
3190,215.67998124657544,0.83925423034637,0.20985579023658457,3.0,7.0,0.0,-206.2614989104774,0.4289461739051624,0.3438159421444697,0.5898847393266845,0.5351877674700439,0.5930614250185026,0.2723687369981528,0.32866358101565374,0.4168823832533739,0.4535809706961938,0.5600090258777605,0.4848004813330733,0.5198518034005326,0.5336517350069243,0.016706574899001816
3191,218.68392275694973,0.10517333551696104,0.09639360725096661,4.0,19.0,0.0,-209.88140113450888,0.5160392803070274,0.5424999375000656,0.7310758526910786,0.6052152275668904,0.6459936001756584,0.45377214504234176,0.4529304591429463,0.5965216043404911,0.515383805611881,0.7453628315461064,0.5110054387649168,0.5551514848750022,0.4468086628427567,0.015296276275586879
3192,213.15104117173928,0.9929166810029225,0.11776663328442276,4.0,15.0,0.0,-207.55526083874759,0.2897445528754874,0.32823900275639245,0.5486714563452234,0.38610945660857404,0.4640798095641499,0.21076361529685242,0.3175429011825161,0.3368368653149025,0.4311723286493835,0.5371771643695841,0.40014463951269036,0.4456028557229525,0.6004593413415041,0.017042183466363502
3193,218.57537131324665,0.998056150394679,0.052221017393700386,6.0,111.0,0.0,-211.29955930096304,0.4120197309727649,0.37845875938240203,0.6517603799281264,0.5650728949534356,0.541138972396081,0.38220332199469603,0.3660086152954765,0.4905857253317957,0.47670782786464533,0.5759621314516613,0.5486579183349037,0.5453796060607589,0.5070288969544506,0.014536752953823737
