CATEGORY,BRAND,SUB_BRAND,BRAND_QUALITY_ID,EAN,YEAR_WEEK,DISTRIBUTION_CODE,DISTRIBUTION,DISTRIBUTION_PROMO,DISTRIBUTION_DISPLAY,DISTRIBUTION_FEATURE_DISPLAY,DISTRIBUTION_FEATURE
anxiety,silver_coin,,,,201835,hyper_top,97,0,7,0,0
anxiety,heavy_feather,,,,201836,hyper_top,94,0,2,0,19
anxiety,visitor,,,,201836,hyper_top,100,20,6,0,56
anxiety,gracious_road,,,,201836,hyper_top,94,0,6,0,3
anxiety,viable_line,,,,201836,hyper_top,100,0,13,0,29
anxiety,silver_coin,,,,201836,hyper_top,96,11,7,0,16
anxiety,heavy_feather,,,,201837,hyper_top,94,0,2,0,17
anxiety,visitor,,,,201837,hyper_top,100,20,9,0,27
anxiety,gracious_road,,,,201837,hyper_top,94,0,7,0,11
anxiety,viable_line,,,,201837,hyper_top,100,0,13,0,6
anxiety,silver_coin,,,,201837,hyper_top,96,0,7,0,5
anxiety,heavy_feather,,,,201838,hyper_top,94,0,4,0,0
anxiety,visitor,,,,201838,hyper_top,100,0,9,0,5
anxiety,gracious_road,,,,201838,hyper_top,94,0,6,0,0
anxiety,viable_line,,,,201838,hyper_top,100,0,11,0,2
anxiety,silver_coin,,,,201838,hyper_top,96,0,10,0,2
anxiety,heavy_feather,,,,201839,hyper_top,94,0,4,0,0
anxiety,visitor,,,,201839,hyper_top,100,0,9,0,10
anxiety,gracious_road,,,,201839,hyper_top,94,0,6,0,9
anxiety,viable_line,,,,201839,hyper_top,100,18,6,0,21
anxiety,silver_coin,,,,201839,hyper_top,97,0,9,0,2
anxiety,heavy_feather,,,,201840,hyper_top,94,0,6,0,9
anxiety,visitor,,,,201840,hyper_top,100,0,11,0,23
anxiety,gracious_road,,,,201840,hyper_top,94,0,9,0,9
anxiety,viable_line,,,,201840,hyper_top,100,10,13,0,43
anxiety,silver_coin,,,,201840,hyper_top,97,9,10,0,12
anxiety,heavy_feather,,,,201841,hyper_top,94,0,6,0,23
anxiety,visitor,,,,201841,hyper_top,100,1,12,0,30
anxiety,gracious_road,,,,201841,hyper_top,94,0,5,0,12
anxiety,viable_line,,,,201841,hyper_top,100,10,20,0,13
anxiety,silver_coin,,,,201841,hyper_top,97,9,8,0,15
anxiety,heavy_feather,,,,201842,hyper_top,94,0,7,0,0
anxiety,visitor,,,,201842,hyper_top,100,0,9,0,38
anxiety,gracious_road,,,,201842,hyper_top,94,0,6,0,1
anxiety,viable_line,,,,201842,hyper_top,100,0,18,0,11
anxiety,silver_coin,,,,201842,hyper_top,97,0,11,0,1
anxiety,heavy_feather,,,,201843,hyper_top,95,0,23,0,21
anxiety,visitor,,,,201843,hyper_top,100,0,25,0,26
anxiety,gracious_road,,,,201843,hyper_top,95,0,6,0,23
anxiety,viable_line,,,,201843,hyper_top,100,0,16,0,43
anxiety,silver_coin,,,,201843,hyper_top,97,0,8,0,21
anxiety,heavy_feather,,,,201844,hyper_top,96,0,20,0,52
anxiety,visitor,,,,201844,hyper_top,100,0,12,0,48
anxiety,gracious_road,,,,201844,hyper_top,96,0,15,0,40
anxiety,viable_line,,,,201844,hyper_top,100,20,20,0,55
anxiety,silver_coin,,,,201844,hyper_top,97,2,16,0,43
anxiety,heavy_feather,,,,201845,hyper_top,95,0,15,0,22
anxiety,visitor,,,,201845,hyper_top,100,11,10,0,77
anxiety,gracious_road,,,,201845,hyper_top,95,0,20,0,12
anxiety,viable_line,,,,201845,hyper_top,100,36,17,0,63
anxiety,silver_coin,,,,201845,hyper_top,97,2,12,0,19
anxiety,heavy_feather,,,,201846,hyper_top,95,0,17,0,11
anxiety,visitor,,,,201846,hyper_top,100,0,14,0,30
anxiety,gracious_road,,,,201846,hyper_top,95,0,18,0,12
anxiety,viable_line,,,,201846,hyper_top,100,0,17,0,10
anxiety,silver_coin,,,,201846,hyper_top,97,0,15,0,19
anxiety,heavy_feather,,,,201847,hyper_top,95,0,25,0,27
anxiety,visitor,,,,201847,hyper_top,100,0,17,0,24
anxiety,gracious_road,,,,201847,hyper_top,95,0,18,0,19
anxiety,viable_line,,,,201847,hyper_top,100,2,30,0,39
anxiety,silver_coin,,,,201847,hyper_top,97,0,18,0,21
anxiety,heavy_feather,,,,201848,hyper_top,96,23,43,0,71
anxiety,visitor,,,,201848,hyper_top,100,32,15,0,67
anxiety,gracious_road,,,,201848,hyper_top,96,31,23,0,61
anxiety,viable_line,,,,201848,hyper_top,100,32,29,0,76
anxiety,silver_coin,,,,201848,hyper_top,97,0,15,0,34
anxiety,heavy_feather,,,,201849,hyper_top,96,21,50,0,71
anxiety,visitor,,,,201849,hyper_top,100,26,25,0,66
anxiety,gracious_road,,,,201849,hyper_top,96,25,28,0,60
anxiety,viable_line,,,,201849,hyper_top,100,26,25,0,73
anxiety,silver_coin,,,,201849,hyper_top,97,0,25,0,48
anxiety,heavy_feather,,,,201850,hyper_top,96,0,41,0,50
anxiety,visitor,,,,201850,hyper_top,100,0,19,0,64
anxiety,gracious_road,,,,201850,hyper_top,96,13,38,0,72
anxiety,viable_line,,,,201850,hyper_top,100,0,35,0,52
anxiety,silver_coin,,,,201850,hyper_top,97,0,28,0,26
anxiety,heavy_feather,,,,201851,hyper_top,97,0,39,0,57
anxiety,visitor,,,,201851,hyper_top,100,0,22,0,87
anxiety,gracious_road,,,,201851,hyper_top,98,0,40,0,58
anxiety,viable_line,,,,201851,hyper_top,100,3,42,0,44
anxiety,silver_coin,,,,201851,hyper_top,98,0,33,0,33
anxiety,heavy_feather,,,,201852,hyper_top,97,3,33,0,40
anxiety,visitor,,,,201852,hyper_top,100,1,34,0,50
anxiety,gracious_road,,,,201852,hyper_top,98,0,42,0,50
anxiety,viable_line,,,,201852,hyper_top,100,0,45,0,35
anxiety,silver_coin,,,,201852,hyper_top,97,0,35,0,7
anxiety,heavy_feather,,,,201901,hyper_top,96,2,23,0,2
anxiety,visitor,,,,201901,hyper_top,100,1,27,0,17
anxiety,gracious_road,,,,201901,hyper_top,97,0,31,0,3
anxiety,viable_line,,,,201901,hyper_top,100,0,29,0,8
anxiety,silver_coin,,,,201901,hyper_top,97,0,19,0,0
anxiety,heavy_feather,,,,201902,hyper_top,95,0,15,0,0
anxiety,visitor,,,,201902,hyper_top,100,13,14,0,27
anxiety,gracious_road,,,,201902,hyper_top,97,0,19,0,0
anxiety,viable_line,,,,201902,hyper_top,100,13,19,0,33
anxiety,silver_coin,,,,201902,hyper_top,96,0,10,0,0
anxiety,heavy_feather,,,,201903,hyper_top,93,0,11,0,0
anxiety,visitor,,,,201903,hyper_top,100,13,12,0,13
anxiety,gracious_road,,,,201903,hyper_top,96,0,14,0,0
anxiety,viable_line,,,,201903,hyper_top,100,13,13,0,34
anxiety,silver_coin,,,,201903,hyper_top,95,0,6,0,0
anxiety,heavy_feather,,,,201904,hyper_top,92,0,8,0,0
anxiety,visitor,,,,201904,hyper_top,100,0,16,0,7
anxiety,gracious_road,,,,201904,hyper_top,94,0,17,0,0
anxiety,viable_line,,,,201904,hyper_top,100,0,17,0,5
anxiety,silver_coin,,,,201904,hyper_top,94,0,6,0,0
anxiety,heavy_feather,,,,201905,hyper_top,91,0,9,0,0
anxiety,visitor,,,,201905,hyper_top,100,0,12,0,26
anxiety,gracious_road,,,,201905,hyper_top,92,11,12,0,11
anxiety,viable_line,,,,201905,hyper_top,100,0,13,0,27
anxiety,silver_coin,,,,201905,hyper_top,93,0,5,0,0
anxiety,heavy_feather,,,,201906,hyper_top,90,0,8,0,11
anxiety,visitor,,,,201906,hyper_top,100,0,6,0,23
anxiety,gracious_road,,,,201906,hyper_top,92,0,20,0,0
anxiety,viable_line,,,,201906,hyper_top,100,0,12,0,13
anxiety,silver_coin,,,,201906,hyper_top,92,0,7,0,0
anxiety,heavy_feather,,,,201907,hyper_top,90,0,9,0,1
anxiety,visitor,,,,201907,hyper_top,100,11,6,0,11
anxiety,gracious_road,,,,201907,hyper_top,92,0,13,0,0
anxiety,viable_line,,,,201907,hyper_top,99,0,10,0,2
anxiety,silver_coin,,,,201907,hyper_top,92,0,4,0,0
anxiety,heavy_feather,,,,201908,hyper_top,89,10,6,0,11
anxiety,visitor,,,,201908,hyper_top,99,23,6,0,23
anxiety,gracious_road,,,,201908,hyper_top,91,0,10,0,0
anxiety,viable_line,,,,201908,hyper_top,99,0,11,0,0
anxiety,silver_coin,,,,201908,hyper_top,92,0,3,0,0
anxiety,heavy_feather,,,,201909,hyper_top,89,0,9,0,0
anxiety,visitor,,,,201909,hyper_top,99,11,6,0,15
anxiety,gracious_road,,,,201909,hyper_top,91,0,8,0,0
anxiety,viable_line,,,,201909,hyper_top,99,0,8,0,7
anxiety,silver_coin,,,,201909,hyper_top,91,0,3,0,0
anxiety,heavy_feather,,,,201910,hyper_top,88,0,6,0,3
anxiety,visitor,,,,201910,hyper_top,99,0,8,0,9
anxiety,gracious_road,,,,201910,hyper_top,90,0,8,0,0
anxiety,viable_line,,,,201910,hyper_top,98,0,8,0,0
anxiety,silver_coin,,,,201910,hyper_top,90,0,5,0,18
anxiety,heavy_feather,,,,201911,hyper_top,87,0,10,0,16
anxiety,visitor,,,,201911,hyper_top,98,0,11,0,15
anxiety,gracious_road,,,,201911,hyper_top,90,10,15,0,10
anxiety,viable_line,,,,201911,hyper_top,98,0,10,0,0
anxiety,silver_coin,,,,201911,hyper_top,91,23,16,0,54
anxiety,heavy_feather,,,,201912,hyper_top,87,0,7,0,9
anxiety,visitor,,,,201912,hyper_top,97,12,6,0,13
anxiety,gracious_road,,,,201912,hyper_top,89,10,6,0,12
anxiety,viable_line,,,,201912,hyper_top,98,0,6,0,4
anxiety,silver_coin,,,,201912,hyper_top,91,12,9,0,16
anxiety,heavy_feather,,,,201913,hyper_top,86,0,7,0,0
anxiety,visitor,,,,201913,hyper_top,96,10,6,0,23
anxiety,gracious_road,,,,201913,hyper_top,89,0,7,0,2
anxiety,viable_line,,,,201913,hyper_top,98,0,7,0,15
anxiety,silver_coin,,,,201913,hyper_top,90,0,9,0,0
anxiety,heavy_feather,,,,201914,hyper_top,87,0,7,0,0
anxiety,visitor,,,,201914,hyper_top,97,0,10,0,21
anxiety,gracious_road,,,,201914,hyper_top,90,0,7,0,0
anxiety,viable_line,,,,201914,hyper_top,98,0,11,0,10
anxiety,silver_coin,,,,201914,hyper_top,92,0,8,0,0
anxiety,heavy_feather,,,,201915,hyper_top,89,0,4,0,0
anxiety,visitor,,,,201915,hyper_top,98,0,5,0,16
anxiety,gracious_road,,,,201915,hyper_top,92,0,4,0,12
anxiety,viable_line,,,,201915,hyper_top,99,0,4,0,13
anxiety,silver_coin,,,,201915,hyper_top,94,0,4,0,0
anxiety,heavy_feather,,,,201916,hyper_top,91,0,2,0,6
anxiety,visitor,,,,201916,hyper_top,99,0,4,0,17
anxiety,gracious_road,,,,201916,hyper_top,94,0,6,0,32
anxiety,viable_line,,,,201916,hyper_top,99,11,9,0,14
anxiety,silver_coin,,,,201916,hyper_top,96,0,6,0,0
anxiety,heavy_feather,,,,201917,hyper_top,91,0,2,0,0
anxiety,visitor,,,,201917,hyper_top,99,0,9,0,2
anxiety,gracious_road,,,,201917,hyper_top,94,0,12,0,8
anxiety,viable_line,,,,201917,hyper_top,99,0,8,0,18
anxiety,silver_coin,,,,201917,hyper_top,97,0,5,0,0
anxiety,heavy_feather,,,,201918,hyper_top,91,0,2,0,0
anxiety,visitor,,,,201918,hyper_top,100,0,6,0,14
anxiety,gracious_road,,,,201918,hyper_top,94,0,11,0,0
anxiety,viable_line,,,,201918,hyper_top,99,0,11,0,17
anxiety,silver_coin,,,,201918,hyper_top,97,0,4,0,0
anxiety,heavy_feather,,,,201919,hyper_top,92,0,3,0,1
anxiety,visitor,,,,201919,hyper_top,100,0,6,0,22
anxiety,gracious_road,,,,201919,hyper_top,94,0,11,0,0
anxiety,viable_line,,,,201919,hyper_top,100,0,8,0,2
anxiety,silver_coin,,,,201919,hyper_top,97,0,2,0,0
anxiety,heavy_feather,,,,201920,hyper_top,92,0,4,0,1
anxiety,visitor,,,,201920,hyper_top,100,10,7,0,22
anxiety,gracious_road,,,,201920,hyper_top,94,0,8,0,0
anxiety,viable_line,,,,201920,hyper_top,100,0,6,0,2
anxiety,silver_coin,,,,201920,hyper_top,97,0,4,0,0
anxiety,heavy_feather,,,,201921,hyper_top,92,0,2,0,0
anxiety,visitor,,,,201921,hyper_top,100,10,6,0,21
anxiety,gracious_road,,,,201921,hyper_top,94,0,8,0,5
anxiety,viable_line,,,,201921,hyper_top,100,10,9,0,21
anxiety,silver_coin,,,,201921,hyper_top,97,0,1,0,0
anxiety,heavy_feather,,,,201922,hyper_top,93,0,3,0,17
anxiety,visitor,,,,201922,hyper_top,100,0,8,0,22
anxiety,gracious_road,,,,201922,hyper_top,94,11,7,0,11
anxiety,viable_line,,,,201922,hyper_top,100,0,9,0,7
anxiety,silver_coin,,,,201922,hyper_top,97,0,2,0,1
anxiety,heavy_feather,,,,201923,hyper_top,93,0,18,0,33
anxiety,visitor,,,,201923,hyper_top,100,0,11,0,18
anxiety,gracious_road,,,,201923,hyper_top,95,11,15,0,49
anxiety,viable_line,,,,201923,hyper_top,100,0,11,0,16
anxiety,silver_coin,,,,201923,hyper_top,97,0,4,0,4
anxiety,heavy_feather,,,,201924,hyper_top,93,0,16,0,48
anxiety,visitor,,,,201924,hyper_top,100,0,7,0,32
anxiety,gracious_road,,,,201924,hyper_top,95,0,24,0,59
anxiety,viable_line,,,,201924,hyper_top,100,0,13,0,23
anxiety,silver_coin,,,,201924,hyper_top,97,13,8,0,19
anxiety,heavy_feather,,,,201925,hyper_top,92,0,12,0,11
anxiety,visitor,,,,201925,hyper_top,100,0,8,0,19
anxiety,gracious_road,,,,201925,hyper_top,95,0,22,0,12
anxiety,viable_line,,,,201925,hyper_top,100,0,9,0,21
anxiety,silver_coin,,,,201925,hyper_top,97,21,7,0,22
anxiety,heavy_feather,,,,201926,hyper_top,92,0,9,0,0
anxiety,visitor,,,,201926,hyper_top,100,0,10,0,0
anxiety,gracious_road,,,,201926,hyper_top,95,0,18,0,0
anxiety,viable_line,,,,201926,hyper_top,100,0,7,0,37
anxiety,silver_coin,,,,201926,hyper_top,97,0,9,0,1
anxiety,heavy_feather,,,,201927,hyper_top,92,0,8,0,0
anxiety,visitor,,,,201927,hyper_top,100,0,9,0,1
anxiety,gracious_road,,,,201927,hyper_top,95,0,12,0,0
anxiety,viable_line,,,,201927,hyper_top,100,0,15,0,14
anxiety,silver_coin,,,,201927,hyper_top,96,0,7,0,0
anxiety,heavy_feather,,,,201928,hyper_top,91,0,7,0,0
anxiety,visitor,,,,201928,hyper_top,100,0,8,0,15
anxiety,gracious_road,,,,201928,hyper_top,94,0,11,0,0
anxiety,viable_line,,,,201928,hyper_top,100,0,15,0,11
anxiety,silver_coin,,,,201928,hyper_top,96,0,6,0,0
anxiety,heavy_feather,,,,201929,hyper_top,91,0,9,0,0
anxiety,visitor,,,,201929,hyper_top,100,0,8,0,14
anxiety,gracious_road,,,,201929,hyper_top,94,0,9,0,11
anxiety,viable_line,,,,201929,hyper_top,100,0,12,0,24
anxiety,silver_coin,,,,201929,hyper_top,96,0,6,0,0
anxiety,heavy_feather,,,,201930,hyper_top,92,0,3,0,0
anxiety,visitor,,,,201930,hyper_top,100,0,6,0,26
anxiety,gracious_road,,,,201930,hyper_top,94,0,7,0,9
anxiety,viable_line,,,,201930,hyper_top,100,0,15,0,26
anxiety,silver_coin,,,,201930,hyper_top,96,0,5,0,0
anxiety,heavy_feather,,,,201931,hyper_top,92,0,5,0,0
anxiety,visitor,,,,201931,hyper_top,100,0,15,0,20
anxiety,gracious_road,,,,201931,hyper_top,94,0,10,0,0
anxiety,viable_line,,,,201931,hyper_top,100,0,13,0,20
anxiety,silver_coin,,,,201931,hyper_top,96,0,3,0,0
anxiety,heavy_feather,,,,201932,hyper_top,92,0,4,0,0
anxiety,visitor,,,,201932,hyper_top,100,0,18,0,14
anxiety,gracious_road,,,,201932,hyper_top,94,0,11,0,0
anxiety,viable_line,,,,201932,hyper_top,100,0,10,0,19
anxiety,silver_coin,,,,201932,hyper_top,97,0,6,0,1
anxiety,heavy_feather,,,,201933,hyper_top,93,0,2,0,0
anxiety,visitor,,,,201933,hyper_top,100,0,13,0,17
anxiety,gracious_road,,,,201933,hyper_top,95,0,10,0,0
anxiety,viable_line,,,,201933,hyper_top,100,11,12,0,16
anxiety,silver_coin,,,,201933,hyper_top,97,0,4,0,1
anxiety,heavy_feather,,,,201934,hyper_top,92,0,5,0,0
anxiety,visitor,,,,201934,hyper_top,100,1,6,0,15
anxiety,gracious_road,,,,201934,hyper_top,94,0,9,0,0
anxiety,viable_line,,,,201934,hyper_top,100,11,11,0,19
anxiety,silver_coin,,,,201934,hyper_top,97,0,6,0,0
anxiety,heavy_feather,,,,201935,hyper_top,92,0,6,0,0
anxiety,visitor,,,,201935,hyper_top,100,0,7,0,24
anxiety,gracious_road,,,,201935,hyper_top,94,0,9,0,0
anxiety,viable_line,,,,201935,hyper_top,100,0,12,0,21
anxiety,silver_coin,,,,201935,hyper_top,96,0,6,0,2
anxiety,heavy_feather,,,,201936,hyper_top,92,0,5,0,17
anxiety,visitor,,,,201936,hyper_top,100,18,8,0,46
anxiety,gracious_road,,,,201936,hyper_top,94,0,11,0,24
anxiety,viable_line,,,,201936,hyper_top,100,1,15,0,47
anxiety,silver_coin,,,,201936,hyper_top,96,13,5,0,18
anxiety,heavy_feather,,,,201937,hyper_top,91,0,5,0,17
anxiety,visitor,,,,201937,hyper_top,100,18,7,0,22
anxiety,gracious_road,,,,201937,hyper_top,94,0,8,0,9
anxiety,viable_line,,,,201937,hyper_top,100,0,18,0,4
anxiety,silver_coin,,,,201937,hyper_top,96,0,7,0,31
anxiety,heavy_feather,,,,201938,hyper_top,91,0,8,0,2
anxiety,visitor,,,,201938,hyper_top,100,0,7,0,6
anxiety,gracious_road,,,,201938,hyper_top,94,0,11,0,24
anxiety,viable_line,,,,201938,hyper_top,100,0,17,0,2
anxiety,silver_coin,,,,201938,hyper_top,96,0,9,0,26
anxiety,heavy_feather,,,,201939,hyper_top,92,0,8,0,2
anxiety,visitor,,,,201939,hyper_top,100,0,8,0,1
anxiety,gracious_road,,,,201939,hyper_top,95,0,15,0,3
anxiety,viable_line,,,,201939,hyper_top,100,26,11,0,26
anxiety,silver_coin,,,,201939,hyper_top,97,0,17,0,0
anxiety,heavy_feather,,,,201940,hyper_top,92,0,6,0,0
anxiety,visitor,,,,201940,hyper_top,100,0,18,0,37
anxiety,gracious_road,,,,201940,hyper_top,94,0,12,0,7
anxiety,viable_line,,,,201940,hyper_top,100,0,14,0,59
anxiety,silver_coin,,,,201940,hyper_top,97,0,15,0,0
anxiety,heavy_feather,,,,201941,hyper_top,92,12,9,0,17
anxiety,visitor,,,,201941,hyper_top,100,0,14,0,46
anxiety,gracious_road,,,,201941,hyper_top,94,0,11,0,15
anxiety,viable_line,,,,201941,hyper_top,100,0,15,0,37
anxiety,silver_coin,,,,201941,hyper_top,97,0,7,0,19
anxiety,heavy_feather,,,,201942,hyper_top,92,0,8,0,3
anxiety,visitor,,,,201942,hyper_top,100,22,17,0,46
anxiety,gracious_road,,,,201942,hyper_top,94,0,10,0,11
anxiety,viable_line,,,,201942,hyper_top,100,10,21,0,20
anxiety,silver_coin,,,,201942,hyper_top,97,0,7,0,12
anxiety,heavy_feather,,,,201943,hyper_top,93,0,9,0,23
anxiety,visitor,,,,201943,hyper_top,100,0,17,0,32
anxiety,gracious_road,,,,201943,hyper_top,95,0,12,0,23
anxiety,viable_line,,,,201943,hyper_top,100,0,17,0,23
anxiety,silver_coin,,,,201943,hyper_top,97,0,11,0,11
anxiety,heavy_feather,,,,201944,hyper_top,94,0,18,0,41
anxiety,visitor,,,,201944,hyper_top,100,0,12,0,50
anxiety,gracious_road,,,,201944,hyper_top,95,15,12,0,36
anxiety,viable_line,,,,201944,hyper_top,100,1,23,0,42
anxiety,silver_coin,,,,201944,hyper_top,97,0,13,0,24
anxiety,heavy_feather,,,,201945,hyper_top,93,0,22,0,28
anxiety,visitor,,,,201945,hyper_top,100,0,14,0,67
anxiety,gracious_road,,,,201945,hyper_top,95,12,9,0,26
anxiety,viable_line,,,,201945,hyper_top,100,13,18,0,29
anxiety,silver_coin,,,,201945,hyper_top,97,11,15,0,49
anxiety,heavy_feather,,,,201946,hyper_top,93,0,11,0,0
anxiety,visitor,,,,201946,hyper_top,100,2,22,0,7
anxiety,gracious_road,,,,201946,hyper_top,95,0,11,0,8
anxiety,viable_line,,,,201946,hyper_top,100,12,15,0,22
anxiety,silver_coin,,,,201946,hyper_top,97,10,11,0,31
anxiety,heavy_feather,,,,201947,hyper_top,94,2,18,0,51
anxiety,visitor,,,,201947,hyper_top,100,33,18,0,60
anxiety,gracious_road,,,,201947,hyper_top,95,0,16,0,51
anxiety,viable_line,,,,201947,hyper_top,100,0,14,0,67
anxiety,silver_coin,,,,201947,hyper_top,97,0,19,0,25
anxiety,heavy_feather,,,,201948,hyper_top,94,2,21,0,43
anxiety,visitor,,,,201948,hyper_top,100,27,21,0,51
anxiety,gracious_road,,,,201948,hyper_top,95,0,22,0,51
anxiety,viable_line,,,,201948,hyper_top,100,0,20,0,69
anxiety,silver_coin,,,,201948,hyper_top,97,0,23,0,28
anxiety,heavy_feather,,,,201949,hyper_top,94,3,41,0,36
anxiety,visitor,,,,201949,hyper_top,100,0,29,0,48
anxiety,gracious_road,,,,201949,hyper_top,95,16,28,0,50
anxiety,viable_line,,,,201949,hyper_top,100,0,22,0,48
anxiety,silver_coin,,,,201949,hyper_top,97,0,26,0,31
anxiety,heavy_feather,,,,201950,hyper_top,95,0,34,0,45
anxiety,visitor,,,,201950,hyper_top,100,0,26,0,69
anxiety,gracious_road,,,,201950,hyper_top,96,0,38,0,84
anxiety,viable_line,,,,201950,hyper_top,100,0,23,0,47
anxiety,silver_coin,,,,201950,hyper_top,97,0,25,0,61
anxiety,heavy_feather,,,,201951,hyper_top,96,0,35,0,59
anxiety,visitor,,,,201951,hyper_top,100,0,30,0,62
anxiety,gracious_road,,,,201951,hyper_top,97,0,47,0,71
anxiety,viable_line,,,,201951,hyper_top,100,0,27,0,50
anxiety,silver_coin,,,,201951,hyper_top,98,0,26,0,66
anxiety,heavy_feather,,,,201952,hyper_top,96,0,29,0,18
anxiety,visitor,,,,201952,hyper_top,100,0,32,0,21
anxiety,gracious_road,,,,201952,hyper_top,98,0,43,0,39
anxiety,viable_line,,,,201952,hyper_top,100,12,31,0,51
anxiety,silver_coin,,,,201952,hyper_top,98,0,27,0,23
anxiety,heavy_feather,,,,202001,hyper_top,95,0,24,0,0
anxiety,visitor,,,,202001,hyper_top,100,0,33,0,0
anxiety,gracious_road,,,,202001,hyper_top,97,0,32,0,0
anxiety,viable_line,,,,202001,hyper_top,100,0,31,0,0
anxiety,silver_coin,,,,202001,hyper_top,98,0,27,0,0
anxiety,heavy_feather,,,,202002,hyper_top,94,0,14,0,0
anxiety,visitor,,,,202002,hyper_top,100,0,19,0,13
anxiety,gracious_road,,,,202002,hyper_top,97,0,16,0,0
anxiety,viable_line,,,,202002,hyper_top,100,11,20,0,11
anxiety,silver_coin,,,,202002,hyper_top,97,0,12,0,0
anxiety,heavy_feather,,,,202003,hyper_top,94,0,13,0,0
anxiety,visitor,,,,202003,hyper_top,100,12,17,0,13
anxiety,gracious_road,,,,202003,hyper_top,96,12,16,0,16
anxiety,viable_line,,,,202003,hyper_top,100,12,18,0,31
anxiety,silver_coin,,,,202003,hyper_top,97,0,10,0,0
anxiety,heavy_feather,,,,202004,hyper_top,93,0,12,0,1
anxiety,visitor,,,,202004,hyper_top,100,12,11,0,18
anxiety,gracious_road,,,,202004,hyper_top,95,11,16,0,12
anxiety,viable_line,,,,202004,hyper_top,100,0,20,0,5
anxiety,silver_coin,,,,202004,hyper_top,97,0,11,0,0
anxiety,heavy_feather,,,,202005,hyper_top,93,0,9,0,1
anxiety,visitor,,,,202005,hyper_top,100,11,11,0,17
anxiety,gracious_road,,,,202005,hyper_top,94,0,15,0,0
anxiety,viable_line,,,,202005,hyper_top,100,0,20,0,16
anxiety,silver_coin,,,,202005,hyper_top,96,0,12,0,0
anxiety,heavy_feather,,,,202006,hyper_top,92,0,12,0,0
anxiety,visitor,,,,202006,hyper_top,100,0,8,0,5
anxiety,gracious_road,,,,202006,hyper_top,94,0,14,0,9
anxiety,viable_line,,,,202006,hyper_top,100,0,18,0,47
anxiety,silver_coin,,,,202006,hyper_top,96,0,11,0,2
anxiety,heavy_feather,,,,202007,hyper_top,92,0,10,0,3
anxiety,visitor,,,,202007,hyper_top,100,0,10,0,4
anxiety,gracious_road,,,,202007,hyper_top,94,0,16,0,8
anxiety,viable_line,,,,202007,hyper_top,100,0,16,0,29
anxiety,silver_coin,,,,202007,hyper_top,97,0,10,0,2
anxiety,heavy_feather,,,,202008,hyper_top,92,13,12,0,14
anxiety,visitor,,,,202008,hyper_top,100,24,10,0,62
anxiety,gracious_road,,,,202008,hyper_top,94,0,15,0,0
anxiety,viable_line,,,,202008,hyper_top,100,0,18,0,0
anxiety,silver_coin,,,,202008,hyper_top,97,0,9,0,0
anxiety,heavy_feather,,,,202009,hyper_top,93,12,9,0,12
anxiety,visitor,,,,202009,hyper_top,100,22,10,0,45
anxiety,gracious_road,,,,202009,hyper_top,95,0,16,0,18
anxiety,viable_line,,,,202009,hyper_top,100,0,15,0,0
anxiety,silver_coin,,,,202009,hyper_top,97,0,11,0,0
anxiety,heavy_feather,,,,202010,hyper_top,92,0,4,0,0
anxiety,visitor,,,,202010,hyper_top,100,0,12,0,9
anxiety,gracious_road,,,,202010,hyper_top,94,0,13,0,0
anxiety,viable_line,,,,202010,hyper_top,99,0,10,0,0
anxiety,silver_coin,,,,202010,hyper_top,97,0,6,0,22
anxiety,heavy_feather,,,,202011,hyper_top,92,0,6,0,12
anxiety,visitor,,,,202011,hyper_top,100,11,8,0,16
anxiety,gracious_road,,,,202011,hyper_top,94,11,9,0,11
anxiety,viable_line,,,,202011,hyper_top,99,0,10,0,0
anxiety,silver_coin,,,,202011,hyper_top,97,22,15,0,75
anxiety,heavy_feather,,,,202012,hyper_top,90,0,4,0,5
anxiety,visitor,,,,202012,hyper_top,100,10,8,0,23
anxiety,gracious_road,,,,202012,hyper_top,93,8,6,0,8
anxiety,viable_line,,,,202012,hyper_top,99,0,7,0,12
anxiety,silver_coin,,,,202012,hyper_top,97,10,17,0,35
anxiety,heavy_feather,,,,202013,hyper_top,89,0,8,0,0
anxiety,visitor,,,,202013,hyper_top,100,0,5.5,0,11
anxiety,gracious_road,,,,202013,hyper_top,92,0,8,0,0
anxiety,viable_line,,,,202013,hyper_top,99,0,10,0,24
anxiety,silver_coin,,,,202013,hyper_top,97,0,10,0,0
anxiety,heavy_feather,,,,202014,hyper_top,89,0,7.5,0,0
anxiety,visitor,,,,202014,hyper_top,100,0,9.5,0,6
anxiety,gracious_road,,,,202014,hyper_top,92,0,13,0,0
anxiety,viable_line,,,,202014,hyper_top,99,0,10.5,0,13
anxiety,silver_coin,,,,202014,hyper_top,97,0,9.5,0,0
anxiety,heavy_feather,,,,202015,hyper_top,89,0,6.5,0,10
anxiety,visitor,,,,202015,hyper_top,100,0,6,0,25
anxiety,gracious_road,,,,202015,hyper_top,91,0,11,0,0
anxiety,viable_line,,,,202015,hyper_top,99,0,5.5,0,21
anxiety,silver_coin,,,,202015,hyper_top,96,0,7,0,0
anxiety,heavy_feather,,,,202016,hyper_top,89,0,4.5,0,0
anxiety,visitor,,,,202016,hyper_top,99,0,4.5,0,12
anxiety,gracious_road,,,,202016,hyper_top,91,0,9.5,0,4
