BRAND,YEAR_WEEK,BRAND_QUALITY,BRAND_QUALITY_ID,TOUCHPOINT,SPEND,GRP,IMPRESSIONS,CLICKS,REACH
moistured_bird,202118,,,laura,0,0,0,0,0
moistured_bird,202118,,,jack,0,0,0,0,0
moistured_bird,202118,,,mary,0.741514,0,106,0,0
moistured_bird,202118,,,marc,0,0,0,0,0
moistured_bird,202118,,,fiona,3750,0.87375,0,0,0
moistured_bird,202119,,,lisa,0,0,0,0,0
moistured_bird,202119,,,alex,0,0,0,0,0
moistured_bird,202119,,,tom,13447.06,0,3941356,4470,0
moistured_bird,202119,,,laura,0,0,0,0,0
moistured_bird,202119,,,jack,0,0,0,0,0
moistured_bird,202119,,,mary,18658.71633,0,2901625,1593,0
moistured_bird,202119,,,marc,0,0,0,0,0
moistured_bird,202119,,,fiona,0,0,0,0,0
moistured_bird,202120,,,lisa,0,0,0,0,0
moistured_bird,202120,,,alex,0,0,0,0,0
moistured_bird,202120,,,tom,9201.81,0,2554456,2562,0
moistured_bird,202120,,,laura,0,0,0,0,0
moistured_bird,202120,,,jack,0,0,0,0,0
moistured_bird,202120,,,mary,11124.04698,0,1894859,816,0
moistured_bird,202120,,,marc,0,0,0,0,0
moistured_bird,202120,,,fiona,0,0,0,0,0
moistured_bird,202121,,,lisa,0,0,0,0,0
moistured_bird,202121,,,alex,0,0,0,0,0
moistured_bird,202121,,,tom,7845.33,0,2644291,4192,0
moistured_bird,202121,,,laura,0,0,0,0,0
moistured_bird,202121,,,jack,0,0,0,0,0
moistured_bird,202121,,,mary,11167.05008,0,1804096,926,0
moistured_bird,202121,,,marc,0,0,0,0,0
moistured_bird,202121,,,fiona,0,0,0,0,0
moistured_bird,202122,,,lisa,3730.85,0,175110,1455,0
moistured_bird,202122,,,alex,0,0,0,0,0
moistured_bird,202122,,,tom,29991.57,0,11193419,15175,0
moistured_bird,202122,,,laura,0,0,0,0,0
moistured_bird,202122,,,jack,0,0,0,0,0
moistured_bird,202122,,,mary,3477.229899,0,550566,365,0
moistured_bird,202122,,,marc,180395,303,0,0,0
moistured_bird,202122,,,fiona,11040,1.87432,0,0,0
moistured_bird,202123,,,lisa,5223.19,0,245154,2037,0
moistured_bird,202123,,,alex,0,0,0,0,0
moistured_bird,202123,,,tom,31449.92,0,12015724,18218,0
moistured_bird,202123,,,laura,0,0,0,0,0
moistured_bird,202123,,,jack,0,0,0,0,0
moistured_bird,202123,,,mary,33002.9772,0,3894151,3998,0
moistured_bird,202123,,,marc,0,0,0,0,0
moistured_bird,202123,,,fiona,4000,0.932,0,0,0
moistured_bird,202124,,,lisa,5223.19,0,245154,2037,0
moistured_bird,202124,,,alex,0,0,0,0,0
moistured_bird,202124,,,tom,26665.84,0,10806900,14548,0
moistured_bird,202124,,,laura,0,0,0,0,0
moistured_bird,202124,,,jack,0,0,0,0,0
moistured_bird,202124,,,mary,50470.9269,0,5295328,5890,0
moistured_bird,202124,,,marc,87600,278,0,0,0
moistured_bird,202124,,,fiona,0,0,0,0,0
moistured_bird,202125,,,lisa,47223.19,0,3040376,48116,0
moistured_bird,202125,,,alex,5138,0,0,0,0
moistured_bird,202125,,,tom,25638.13,0,10074874,13071,0
moistured_bird,202125,,,laura,0,0,0,0,0
moistured_bird,202125,,,jack,0,0,0,0,0
moistured_bird,202125,,,mary,42110.68337,0,4866191,4272,0
moistured_bird,202125,,,marc,0,0,0,0,0
moistured_bird,202125,,,fiona,0,0,0,0,0
moistured_bird,202126,,,lisa,5223.19,0,245154,2037,0
moistured_bird,202126,,,alex,117821,42,0,0,0
moistured_bird,202126,,,tom,41352.4,0,9519859,12891,0
moistured_bird,202126,,,laura,0,0,0,0,0
moistured_bird,202126,,,jack,0,0,0,0,0
moistured_bird,202126,,,mary,39668.11565,0,4807210,4021,0
moistured_bird,202126,,,marc,0,0,0,0,0
moistured_bird,202126,,,fiona,0,0,0,0,0
visitor,201827,,,lisa,0,0,0,0,0
visitor,201827,,,alex,0,0,0,0,0
visitor,201827,,,tom,0,0,0,0,0
visitor,201827,,,laura,0,0,0,0,0
visitor,201827,,,jack,0,0,0,0,0
visitor,201827,,,mary,0,0,0,0,0
visitor,201827,,,marc,0,0,0,0,0
visitor,201827,,,fiona,0,0,0,0,0
visitor,201828,,,lisa,0,0,0,0,0
visitor,201828,,,alex,0,0,0,0,0
visitor,201828,,,tom,0,0,0,0,0
visitor,201828,,,laura,0,0,0,0,0
visitor,201828,,,jack,0,0,0,0,0
visitor,201828,,,mary,0,0,0,0,0
visitor,201828,,,marc,0,0,0,0,0
visitor,201828,,,fiona,0,0,0,0,0
visitor,201829,,,lisa,0,0,0,0,0
visitor,201829,,,alex,0,0,0,0,0
visitor,201829,,,tom,0,0,0,0,0
visitor,201829,,,laura,0,0,0,0,0
visitor,201829,,,jack,0,0,0,0,0
visitor,201829,,,mary,0,0,0,0,0
visitor,201829,,,marc,0,0,0,0,0
visitor,201829,,,fiona,0,0,0,0,0
visitor,201830,,,lisa,0,0,0,0,0
visitor,201830,,,alex,0,0,0,0,0
visitor,201830,,,tom,0,0,0,0,0
visitor,201830,,,laura,0,0,0,0,0
visitor,201830,,,jack,0,0,0,0,0
visitor,201830,,,mary,0,0,0,0,0
visitor,201830,,,marc,0,0,0,0,0
visitor,201830,,,fiona,0,0,0,0,0
visitor,201831,,,lisa,0,0,0,0,0
visitor,201831,,,alex,0,0,0,0,0
visitor,201831,,,tom,0,0,0,0,0
visitor,201831,,,laura,0,0,0,0,0
visitor,201831,,,jack,0,0,0,0,0
visitor,201831,,,mary,0,0,0,0,0
visitor,201831,,,marc,0,0,0,0,0
visitor,201831,,,fiona,0,0,0,0,0
visitor,201832,,,lisa,0,0,0,0,0
visitor,201832,,,alex,0,0,0,0,0
visitor,201832,,,tom,0,0,0,0,0
visitor,201832,,,laura,0,0,0,0,0
visitor,201832,,,jack,0,0,0,0,0
visitor,201832,,,mary,0,0,0,0,0
visitor,201832,,,marc,0,0,0,0,0
visitor,201832,,,fiona,0,0,0,0,0
visitor,201833,,,lisa,0,0,0,0,0
visitor,201833,,,alex,0,0,0,0,0
visitor,201833,,,tom,0,0,0,0,0
visitor,201833,,,laura,0,0,0,0,0
visitor,201833,,,jack,0,0,0,0,0
visitor,201833,,,mary,0,0,0,0,0
visitor,201833,,,marc,0,0,0,0,0
visitor,201833,,,fiona,0,0,0,0,0
visitor,201834,,,lisa,0,0,0,0,0
visitor,201834,,,alex,0,0,0,0,0
visitor,201834,,,tom,0,0,0,0,0
visitor,201834,,,laura,0,0,0,0,0
visitor,201834,,,jack,0,0,0,0,0
visitor,201834,,,mary,0,0,0,0,0
visitor,201834,,,marc,0,0,0,0,0
visitor,201834,,,fiona,0,0,0,0,0
visitor,201835,,,lisa,0,0,0,0,0
visitor,201835,,,alex,0,0,0,0,0
visitor,201835,,,tom,0,0,0,0,0
visitor,201835,,,laura,0,0,0,0,0
visitor,201835,,,jack,0,0,0,0,0
visitor,201835,,,mary,0,0,0,0,0
visitor,201835,,,marc,0,0,0,0,0
visitor,201835,,,fiona,0,0,0,0,0
visitor,201836,,,lisa,0,0,0,0,0
visitor,201836,,,alex,0,0,0,0,0
visitor,201836,,,tom,0,0,0,0,0
visitor,201836,,,laura,0,0,0,0,0
visitor,201836,,,jack,0,0,0,0,0
visitor,201836,,,mary,0,0,0,0,0
visitor,201836,,,marc,0,0,0,0,0
visitor,201836,,,fiona,0,0,0,0,0
visitor,201837,,,lisa,0,0,0,0,0
visitor,201837,,,alex,0,0,0,0,0
visitor,201837,,,tom,0,0,0,0,0
visitor,201837,,,laura,0,0,0,0,0
visitor,201837,,,jack,0,0,0,0,0
visitor,201837,,,mary,0,0,0,0,0
visitor,201837,,,marc,0,0,0,0,0
visitor,201837,,,fiona,0,0,0,0,0
visitor,201838,,,lisa,0,0,0,0,0
visitor,201838,,,alex,0,0,0,0,0
visitor,201838,,,tom,0,0,0,0,0
visitor,201838,,,laura,0,0,0,0,0
visitor,201838,,,jack,0,0,0,0,0
visitor,201838,,,mary,0,0,0,0,0
visitor,201838,,,marc,0,0,0,0,0
visitor,201838,,,fiona,0,0,0,0,0
visitor,201839,,,lisa,0,0,0,0,0
visitor,201839,,,alex,0,0,0,0,0
visitor,201839,,,tom,0,0,0,0,0
visitor,201839,,,laura,0,0,0,0,0
visitor,201839,,,jack,0,0,0,0,0
visitor,201839,,,mary,0,0,0,0,0
visitor,201839,,,marc,0,0,0,0,0
visitor,201839,,,fiona,0,0,0,0,0
visitor,201840,,,lisa,0,0,0,0,0
visitor,201840,,,alex,0,0,0,0,0
visitor,201840,,,tom,0,0,0,0,0
visitor,201840,,,laura,0,0,0,0,0
visitor,201840,,,jack,0,0,0,0,0
visitor,201840,,,mary,0,0,0,0,0
visitor,201840,,,marc,0,0,0,0,0
visitor,201840,,,fiona,0,0,0,0,0
visitor,201841,,,lisa,0,0,0,0,0
visitor,201841,,,alex,0,0,0,0,0
visitor,201841,,,tom,0,0,0,0,0
visitor,201841,,,laura,0,0,0,0,0
visitor,201841,,,jack,0,0,0,0,0
visitor,201841,,,mary,0,0,0,0,0
visitor,201841,,,marc,0,0,0,0,0
visitor,201841,,,fiona,0,0,0,0,0
visitor,201842,,,lisa,0,0,0,0,0
visitor,201842,,,alex,0,0,0,0,0
visitor,201842,,,tom,0,0,0,0,0
visitor,201842,,,laura,0,0,0,0,0
visitor,201842,,,jack,0,0,0,0,0
visitor,201842,,,mary,0,0,0,0,0
visitor,201842,,,marc,494111,1368.56412,0,0,0
visitor,201842,,,fiona,0,0,0,0,0
visitor,201843,,,lisa,0,0,0,0,0
visitor,201843,,,alex,0,0,0,0,0
visitor,201843,,,tom,0,0,0,0,0
visitor,201843,,,laura,0,0,0,0,0
visitor,201843,,,jack,0,0,0,0,0
visitor,201843,,,mary,0,0,0,0,0
visitor,201843,,,marc,0,0,0,0,0
visitor,201843,,,fiona,0,0,0,0,0
visitor,201844,,,lisa,0,0,0,0,0
visitor,201844,,,alex,0,0,0,0,0
visitor,201844,,,tom,0,0,0,0,0
visitor,201844,,,laura,0,0,0,0,0
visitor,201844,,,jack,0,0,0,0,0
visitor,201844,,,mary,0,0,0,0,0
visitor,201844,,,marc,0,0,0,0,0
visitor,201844,,,fiona,0,0,0,0,0
visitor,201845,,,lisa,0,0,0,0,0
visitor,201845,,,alex,0,0,0,0,0
visitor,201845,,,tom,0,0,0,0,0
visitor,201845,,,laura,0,0,0,0,0
visitor,201845,,,jack,0,0,0,0,0
visitor,201845,,,mary,0,0,0,0,0
visitor,201845,,,marc,0,0,0,0,0
visitor,201845,,,fiona,0,0,0,0,0
visitor,201846,,,lisa,0,0,0,0,0
visitor,201846,,,alex,0,0,0,0,0
visitor,201846,,,tom,0,0,0,0,0
visitor,201846,,,laura,0,0,0,0,0
visitor,201846,,,jack,0,0,0,0,0
visitor,201846,,,mary,0,0,0,0,0
visitor,201846,,,marc,0,0,0,0,0
visitor,201846,,,fiona,0,0,0,0,0
visitor,201847,,,lisa,0,0,0,0,0
visitor,201847,,,alex,0,0,0,0,0
visitor,201847,,,tom,0,0,0,0,0
visitor,201847,,,laura,0,0,0,0,0
visitor,201847,,,jack,0,0,0,0,0
visitor,201847,,,mary,0,0,0,0,0
visitor,201847,,,marc,0,0,0,0,0
visitor,201847,,,fiona,0,0,0,0,0
visitor,201848,,,lisa,0,0,0,0,0
visitor,201848,,,alex,0,0,0,0,0
visitor,201848,,,tom,0,0,0,0,0
visitor,201848,,,laura,0,0,0,0,0
visitor,201848,,,jack,0,0,0,0,0
visitor,201848,,,mary,0,0,0,0,0
visitor,201848,,,marc,0,0,0,0,0
visitor,201848,,,fiona,0,0,0,0,0
visitor,201849,,,lisa,0,0,0,0,0
visitor,201849,,,alex,0,0,0,0,0
visitor,201849,,,tom,43646.72,0,6268809,67765,0
visitor,201849,,,laura,0,0,0,0,0
visitor,201849,,,jack,0,0,0,0,0
visitor,201849,,,mary,0,0,0,0,0
visitor,201849,,,marc,0,0,0,0,0
visitor,201849,,,fiona,0,0,0,0,0
visitor,201850,,,lisa,0,0,0,0,0
visitor,201850,,,alex,0,0,0,0,0
visitor,201850,,,tom,75259.96,0,10806574,93138,0
visitor,201850,,,laura,0,0,0,0,0
visitor,201850,,,jack,0,0,0,0,0
visitor,201850,,,mary,0,0,0,0,0
visitor,201850,,,marc,0,0,0,0,0
visitor,201850,,,fiona,0,0,0,0,0
visitor,201851,,,lisa,0,0,0,0,0
visitor,201851,,,alex,0,0,0,0,0
visitor,201851,,,tom,79383.38,0,11401605,99413,0
visitor,201851,,,laura,0,0,0,0,0
visitor,201851,,,jack,0,0,0,0,0
visitor,201851,,,mary,0,0,0,0,0
visitor,201851,,,marc,588055,1294.07052,0,0,0
visitor,201851,,,fiona,0,0,0,0,0
visitor,201852,,,lisa,0,0,0,0,0
visitor,201852,,,alex,0,0,0,0,0
visitor,201852,,,tom,69856.86,0,10220192,82298,0
visitor,201852,,,laura,0,0,0,0,0
visitor,201852,,,jack,0,0,0,0,0
visitor,201852,,,mary,0,0,0,0,0
visitor,201852,,,marc,88818,190.07052,0,0,0
visitor,201852,,,fiona,0,0,0,0,0
visitor,201901,,,lisa,0,0,0,0,0
visitor,201901,,,alex,0,0,0,0,0
visitor,201901,,,tom,11609.51,0,2161282,15635,0
visitor,201901,,,laura,0,0,0,0,0
visitor,201901,,,jack,0,0,0,0,0
visitor,201901,,,mary,0,0,0,0,0
visitor,201901,,,marc,0,0,0,0,0
visitor,201901,,,fiona,0,0,0,0,0
visitor,201902,,,lisa,0,0,0,0,0
visitor,201902,,,alex,0,0,0,0,0
visitor,201902,,,tom,0,0,0,0,0
visitor,201902,,,laura,0,0,0,0,0
visitor,201902,,,jack,0,0,0,0,0
visitor,201902,,,mary,0,0,0,0,0
visitor,201902,,,marc,0,0,0,0,0
visitor,201902,,,fiona,0,0,0,0,0
visitor,201903,,,lisa,0,0,0,0,0
visitor,201903,,,alex,0,0,0,0,0
visitor,201903,,,tom,0,0,0,0,0
visitor,201903,,,laura,0,0,0,0,0
visitor,201903,,,jack,0,0,0,0,0
visitor,201903,,,mary,0,0,0,0,0
visitor,201903,,,marc,0,0,0,0,0
visitor,201903,,,fiona,0,0,0,0,0
visitor,201904,,,lisa,0,0,0,0,0
visitor,201904,,,alex,0,0,0,0,0
visitor,201904,,,tom,0,0,0,0,0
visitor,201904,,,laura,0,0,0,0,0
visitor,201904,,,jack,0,0,0,0,0
visitor,201904,,,mary,0,0,0,0,0
visitor,201904,,,marc,0,0,0,0,0
visitor,201904,,,fiona,0,0,0,0,0
visitor,201905,,,lisa,0,0,0,0,0
visitor,201905,,,alex,0,0,0,0,0
visitor,201905,,,tom,0,0,0,0,0
visitor,201905,,,laura,0,0,0,0,0
visitor,201905,,,jack,0,0,0,0,0
visitor,201905,,,mary,0,0,0,0,0
visitor,201905,,,marc,0,0,0,0,0
visitor,201905,,,fiona,0,0,0,0,0
visitor,201906,,,lisa,0,0,0,0,0
visitor,201906,,,alex,0,0,0,0,0
visitor,201906,,,tom,0,0,0,0,0
visitor,201906,,,laura,0,0,0,0,0
visitor,201906,,,jack,0,0,0,0,0
visitor,201906,,,mary,0,0,0,0,0
visitor,201906,,,marc,0,0,0,0,0
visitor,201906,,,fiona,0,0,0,0,0
visitor,201907,,,lisa,0,0,0,0,0
visitor,201907,,,alex,0,0,0,0,0
visitor,201907,,,tom,0,0,0,0,0
visitor,201907,,,laura,0,0,0,0,0
visitor,201907,,,jack,0,0,0,0,0
visitor,201907,,,mary,0,0,0,0,0
visitor,201907,,,marc,0,0,0,0,0
visitor,201907,,,fiona,0,0,0,0,0
visitor,201908,,,lisa,0,0,0,0,0
visitor,201908,,,alex,0,0,0,0,0
visitor,201908,,,tom,0,0,0,0,0
visitor,201908,,,laura,0,0,0,0,0
visitor,201908,,,jack,0,0,0,0,0
visitor,201908,,,mary,0,0,0,0,0
visitor,201908,,,marc,0,0,0,0,0
visitor,201908,,,fiona,0,0,0,0,0
visitor,201909,,,lisa,0,0,0,0,0
visitor,201909,,,alex,0,0,0,0,0
visitor,201909,,,tom,0,0,0,0,0
visitor,201909,,,laura,0,0,0,0,0
visitor,201909,,,jack,0,0,0,0,0
visitor,201909,,,mary,0,0,0,0,0
visitor,201909,,,marc,0,0,0,0,0
visitor,201909,,,fiona,0,0,0,0,0
visitor,201910,,,lisa,0,0,0,0,0
visitor,201910,,,alex,0,0,0,0,0
visitor,201910,,,tom,0,0,0,0,0
visitor,201910,,,laura,0,0,0,0,0
visitor,201910,,,jack,0,0,0,0,0
visitor,201910,,,mary,0,0,0,0,0
visitor,201910,,,marc,0,0,0,0,0
visitor,201910,,,fiona,0,0,0,0,0
visitor,201911,,,lisa,0,0,0,0,0
visitor,201911,,,alex,0,0,0,0,0
visitor,201911,,,tom,0,0,0,0,0
visitor,201911,,,laura,0,0,0,0,0
visitor,201911,,,jack,0,0,0,0,0
visitor,201911,,,mary,0,0,0,0,0
visitor,201911,,,marc,0,0,0,0,0
visitor,201911,,,fiona,0,0,0,0,0
visitor,201912,,,lisa,0,0,0,0,0
visitor,201912,,,alex,0,0,0,0,0
visitor,201912,,,tom,0,0,0,0,0
visitor,201912,,,laura,0,0,0,0,0
visitor,201912,,,jack,0,0,0,0,0
visitor,201912,,,mary,0,0,0,0,0
visitor,201912,,,marc,0,0,0,0,0
visitor,201912,,,fiona,0,0,0,0,0
visitor,201913,,,lisa,0,0,0,0,0
visitor,201913,,,alex,0,0,0,0,0
visitor,201913,,,tom,164.27,0,17621,380,0
visitor,201913,,,laura,0,0,0,0,0
visitor,201913,,,jack,0,0,0,0,0
visitor,201913,,,mary,0,0,0,0,0
visitor,201913,,,marc,0,0,0,0,0
visitor,201913,,,fiona,0,0,0,0,0
visitor,201914,,,lisa,0,0,0,0,0
visitor,201914,,,alex,0,0,0,0,0
visitor,201914,,,tom,329.38,0,37239,816,0
visitor,201914,,,laura,0,0,0,0,0
visitor,201914,,,jack,0,0,0,0,0
visitor,201914,,,mary,0,0,0,0,0
visitor,201914,,,marc,0,0,0,0,0
visitor,201914,,,fiona,0,0,0,0,0
visitor,201915,,,lisa,0,0,0,0,0
visitor,201915,,,alex,0,0,0,0,0
visitor,201915,,,tom,306.21,0,31575,631,0
visitor,201915,,,laura,0,0,0,0,0
visitor,201915,,,jack,0,0,0,0,0
visitor,201915,,,mary,0,0,0,0,0
visitor,201915,,,marc,0,0,0,0,0
visitor,201915,,,fiona,0,0,0,0,0
visitor,201916,,,lisa,0,0,0,0,0
visitor,201916,,,alex,0,0,0,0,0
visitor,201916,,,tom,224.35,0,21633,509,0
visitor,201916,,,laura,0,0,0,0,0
visitor,201916,,,jack,0,0,0,0,0
visitor,201916,,,mary,0,0,0,0,0
visitor,201916,,,marc,0,0,0,0,0
visitor,201916,,,fiona,0,0,0,0,0
visitor,201917,,,lisa,0,0,0,0,0
visitor,201917,,,alex,0,0,0,0,0
visitor,201917,,,tom,407.57,0,38212,962,0
visitor,201917,,,laura,0,0,0,0,0
visitor,201917,,,jack,0,0,0,0,0
visitor,201917,,,mary,0,0,0,0,0
visitor,201917,,,marc,0,0,0,0,0
visitor,201917,,,fiona,0,0,0,0,0
visitor,201918,,,lisa,0,0,0,0,0
visitor,201918,,,alex,0,0,0,0,0
visitor,201918,,,tom,167.96,0,15340,316,0
visitor,201918,,,laura,0,0,0,0,0
visitor,201918,,,jack,0,0,0,0,0
visitor,201918,,,mary,0,0,0,0,0
visitor,201918,,,marc,0,0,0,0,0
visitor,201918,,,fiona,0,0,0,0,0
visitor,201919,,,lisa,0,0,0,0,0
visitor,201919,,,alex,0,0,0,0,0
visitor,201919,,,tom,1284.95,0,210541,2518,0
visitor,201919,,,laura,0,0,0,0,0
visitor,201919,,,jack,0,0,0,0,0
visitor,201919,,,mary,0,0,0,0,0
visitor,201919,,,marc,0,0,0,0,0
visitor,201919,,,fiona,0,0,0,0,0
visitor,201920,,,lisa,0,0,0,0,0
visitor,201920,,,alex,0,0,0,0,0
visitor,201920,,,tom,20722.32,0,5331252,37509,0
visitor,201920,,,laura,0,0,0,0,0
visitor,201920,,,jack,0,0,0,0,0
visitor,201920,,,mary,0,0,0,0,0
visitor,201920,,,marc,0,0,0,0,0
visitor,201920,,,fiona,0,0,0,0,0
visitor,201921,,,lisa,0,0,0,0,0
visitor,201921,,,alex,0,0,0,0,0
visitor,201921,,,tom,28549.18,0,7373658,58138,0
visitor,201921,,,laura,0,0,0,0,0
visitor,201921,,,jack,12593.66667,0,1191872.833,0,0
visitor,201921,,,mary,20252.36201,0,2088329,1115,0
visitor,201921,,,marc,0,0,0,0,0
visitor,201921,,,fiona,0,0,0,0,0
visitor,201922,,,lisa,0,0,0,0,0
visitor,201922,,,alex,0,0,0,0,0
visitor,201922,,,tom,28444.84,0,7404013,50474,0
visitor,201922,,,laura,0,0,0,0,0
visitor,201922,,,jack,12593.66667,0,1191872.833,0,0
visitor,201922,,,mary,27390.67682,0,2974563,4348,0
visitor,201922,,,marc,0,0,0,0,0
visitor,201922,,,fiona,0,0,0,0,0
visitor,201923,,,lisa,0,0,0,0,0
visitor,201923,,,alex,0,0,0,0,0
visitor,201923,,,tom,27894.69,0,7500655,47084,0
visitor,201923,,,laura,0,0,0,0,0
visitor,201923,,,jack,12593.66667,0,1191872.833,0,0
visitor,201923,,,mary,24556.38333,0,2513557,7060,0
visitor,201923,,,marc,0,0,0,0,0
visitor,201923,,,fiona,0,0,0,0,0
visitor,201924,,,lisa,0,0,0,0,0
visitor,201924,,,alex,0,0,0,0,0
visitor,201924,,,tom,28881.26,0,7506682,40938,0
visitor,201924,,,laura,0,0,0,0,0
visitor,201924,,,jack,12593.66667,0,1191872.833,0,0
visitor,201924,,,mary,21187.22759,0,2001895,7058,0
visitor,201924,,,marc,0,0,0,0,0
visitor,201924,,,fiona,0,0,0,0,0
visitor,201925,,,lisa,0,0,0,0,0
visitor,201925,,,alex,0,0,0,0,0
visitor,201925,,,tom,28855.88,0,7433792,41559,0
visitor,201925,,,laura,0,0,0,0,0
visitor,201925,,,jack,12593.66667,0,1191872.833,0,0
visitor,201925,,,mary,27410.12817,0,2499782,5442,0
visitor,201925,,,marc,0,0,0,0,0
visitor,201925,,,fiona,0,0,0,0,0
visitor,201926,,,lisa,0,0,0,0,0
visitor,201926,,,alex,0,0,0,0,0
visitor,201926,,,tom,32993.71,0,8495012,48076,0
visitor,201926,,,laura,0,0,0,0,0
visitor,201926,,,jack,12593.66667,0,1191872.833,0,0
visitor,201926,,,mary,37655.1556,0,3231402,5296,0
visitor,201926,,,marc,0,0,0,0,0
visitor,201926,,,fiona,0,0,0,0,0
visitor,201927,,,lisa,0,0,0,0,0
visitor,201927,,,alex,0,0,0,0,0
visitor,201927,,,tom,0,0,0,0,0
visitor,201927,,,laura,0,0,0,0,0
visitor,201927,,,jack,0,0,0,0,0
visitor,201927,,,mary,1612.49887,0,138104,145,0
visitor,201927,,,marc,0,0,0,0,0
visitor,201927,,,fiona,0,0,0,0,0
visitor,201928,,,lisa,0,0,0,0,0
visitor,201928,,,alex,0,0,0,0,0
visitor,201928,,,tom,0,0,0,0,0
visitor,201928,,,laura,0,0,0,0,0
visitor,201928,,,jack,0,0,0,0,0
visitor,201928,,,mary,0,0,0,0,0
visitor,201928,,,marc,0,0,0,0,0
visitor,201928,,,fiona,0,0,0,0,0
visitor,201929,,,lisa,0,0,0,0,0
visitor,201929,,,alex,0,0,0,0,0
visitor,201929,,,tom,0,0,0,0,0
visitor,201929,,,laura,0,0,0,0,0
visitor,201929,,,jack,0,0,0,0,0
visitor,201929,,,mary,0,0,0,0,0
visitor,201929,,,marc,0,0,0,0,0
visitor,201929,,,fiona,0,0,0,0,0
visitor,201930,,,lisa,0,0,0,0,0
visitor,201930,,,alex,0,0,0,0,0
visitor,201930,,,tom,0,0,0,0,0
visitor,201930,,,laura,0,0,0,0,0
visitor,201930,,,jack,0,0,0,0,0
visitor,201930,,,mary,0,0,0,0,0
visitor,201930,,,marc,0,0,0,0,0
visitor,201930,,,fiona,0,0,0,0,0
visitor,201931,,,lisa,0,0,0,0,0
visitor,201931,,,alex,0,0,0,0,0
visitor,201931,,,tom,0,0,0,0,0
visitor,201931,,,laura,0,0,0,0,0
visitor,201931,,,jack,0,0,0,0,0
visitor,201931,,,mary,0,0,0,0,0
visitor,201931,,,marc,0,0,0,0,0
visitor,201931,,,fiona,0,0,0,0,0
visitor,201932,,,lisa,0,0,0,0,0
visitor,201932,,,alex,0,0,0,0,0
visitor,201932,,,tom,0,0,0,0,0
visitor,201932,,,laura,0,0,0,0,0
visitor,201932,,,jack,0,0,0,0,0
visitor,201932,,,mary,0,0,0,0,0
visitor,201932,,,marc,0,0,0,0,0
visitor,201932,,,fiona,0,0,0,0,0
visitor,201933,,,lisa,0,0,0,0,0
visitor,201933,,,alex,0,0,0,0,0
visitor,201933,,,tom,0,0,0,0,0
visitor,201933,,,laura,0,0,0,0,0
visitor,201933,,,jack,0,0,0,0,0
visitor,201933,,,mary,0,0,0,0,0
visitor,201933,,,marc,0,0,0,0,0
visitor,201933,,,fiona,0,0,0,0,0
visitor,201934,,,lisa,0,0,0,0,0
visitor,201934,,,alex,0,0,0,0,0
visitor,201934,,,tom,0,0,0,0,0
visitor,201934,,,laura,0,0,0,0,0
visitor,201934,,,jack,0,0,0,0,0
visitor,201934,,,mary,0,0,0,0,0
visitor,201934,,,marc,0,0,0,0,0
visitor,201934,,,fiona,0,0,0,0,0
visitor,201935,,,lisa,0,0,0,0,0
visitor,201935,,,alex,0,0,0,0,0
visitor,201935,,,tom,0,0,0,0,0
visitor,201935,,,laura,0,0,0,0,0
visitor,201935,,,jack,0,0,0,0,0
visitor,201935,,,mary,0,0,0,0,0
visitor,201935,,,marc,0,0,0,0,0
visitor,201935,,,fiona,0,0,0,0,0
visitor,201936,,,lisa,0,0,0,0,0
visitor,201936,,,alex,0,0,0,0,0
visitor,201936,,,tom,0,0,0,0,0
visitor,201936,,,laura,0,0,0,0,0
visitor,201936,,,jack,0,0,0,0,0
visitor,201936,,,mary,0,0,0,0,0
visitor,201936,,,marc,0,0,0,0,0
visitor,201936,,,fiona,0,0,0,0,0
visitor,201937,,,lisa,0,0,0,0,0
visitor,201937,,,alex,0,0,0,0,0
visitor,201937,,,tom,0,0,0,0,0
visitor,201937,,,laura,0,0,0,0,0
visitor,201937,,,jack,0,0,0,0,0
visitor,201937,,,mary,0,0,0,0,0
visitor,201937,,,marc,0,0,0,0,0
visitor,201937,,,fiona,0,0,0,0,0
visitor,201938,,,lisa,0,0,0,0,0
visitor,201938,,,alex,0,0,0,0,0
visitor,201938,,,tom,0,0,0,0,0
visitor,201938,,,laura,0,0,0,0,0
visitor,201938,,,jack,0,0,0,0,0
visitor,201938,,,mary,0,0,0,0,0
visitor,201938,,,marc,0,0,0,0,0
visitor,201938,,,fiona,0,0,0,0,0
visitor,201939,,,lisa,0,0,0,0,0
visitor,201939,,,alex,0,0,0,0,0
visitor,201939,,,tom,0,0,0,0,0
visitor,201939,,,laura,0,0,0,0,0
visitor,201939,,,jack,0,0,0,0,0
visitor,201939,,,mary,0,0,0,0,0
visitor,201939,,,marc,0,0,0,0,0
visitor,201939,,,fiona,0,0,0,0,0
visitor,201940,,,lisa,0,0,0,0,0
visitor,201940,,,alex,0,0,0,0,0
visitor,201940,,,tom,0,0,0,0,0
visitor,201940,,,laura,0,0,0,0,0
visitor,201940,,,jack,0,0,0,0,0
visitor,201940,,,mary,0,0,0,0,0
visitor,201940,,,marc,0,0,0,0,0
visitor,201940,,,fiona,0,0,0,0,0
visitor,201941,,,lisa,0,0,0,0,0
visitor,201941,,,alex,0,0,0,0,0
visitor,201941,,,tom,0,0,0,0,0
